class_id,M1_original_active,M1_original_score,M2_intervention_active,M2_intervention_score,M3_reuse_active,M3_reuse_score,M4_compression_active,M4_compression_score,M5_perturbation_centrality_active,M5_perturbation_centrality_score,M6_frequency_control_active,M6_frequency_control_score,M7_random_matched_active,M7_random_matched_score,active_metric_count
020fc7970debc94f,False,0.22614283745463615,True,1.0,False,0.0013062247143504715,True,8.270896175926827,False,0.34820684874050534,True,0.2147834191372271,True,0.6216599625252344,4
6d15cb5ce5ffde8b,False,0.17491658276579605,True,0.33766233766233766,False,2.0501998117759093e-05,True,6.167557514378594,False,0.30130792719785426,True,0.10782509320078112,False,0.5008129359642991,3
293ec371db4f1faa,False,0.158044977019449,True,0.2894736842105263,False,2.0501998117759093e-05,True,2.8688396998848105,False,0.2868513311623109,True,0.06068746671400675,False,0.22841008576668087,3
70f9ebddf09ebf04,False,0.2909653848968069,True,1.0,False,0.1819721247169429,True,8.985818300369484,False,0.4374430116781799,True,0.21048775075448253,False,0.22775846806740874,3
f6a4cf3ed77b36bc,False,0.22679445515390825,True,1.0,False,0.0013062247143504715,True,8.38431692128053,False,0.34820684874050534,True,0.21693125332859936,True,0.6612090255107976,4
086fd017905204a2,False,0.18145624223423462,True,0.37662337662337664,False,2.0501998117759093e-05,True,6.481077373901116,False,0.312996238886166,True,0.12221462808450204,True,0.6248182843659388,4
39b2afd93581c5bb,False,0.20257831616321179,True,1.0,False,1.957464823193663e-05,True,17.147143928839352,False,0.3833421419250377,True,0.27492277649565067,False,0.49765461412359474,3
50435e826defda84,False,0.2971691666753001,True,1.0,False,0.0013062247143504715,True,24.213352632091077,False,0.34820684874050534,True,0.44889734599680453,False,0.11982286835564922,3
695a9df52153f354,False,0.19040142707188348,True,0.3238095238095238,False,2.0501998117759093e-05,True,9.328823492736456,False,0.29715208304201013,True,0.16142375288478608,False,0.383402100119019,3
74c273b4ad25789f,False,0.1755436276587009,True,0.32786885245901637,False,2.0501998117759093e-05,True,5.181900367853357,False,0.2983698816368579,True,0.11139579265045269,False,0.383402100119019,3
e9fa4024f8762230,False,0.28804651888549004,True,1.0,False,0.0013062247143504715,True,21.761275177581005,False,0.34820684874050534,True,0.4188276673175928,True,0.6216599625252344,4
5d141836aa670fb8,False,0.17026978217865363,True,0.24193548387096775,False,2.0501998117759093e-05,True,5.218529833530769,False,0.2725898710604433,True,0.1096192082371738,False,0.1876973931975795,3
a75cb0b1f9c7f780,False,0.22702102151218498,True,0.35443037974683544,False,2.0501998117759093e-05,True,17.362366731092962,False,0.30633833982320363,True,0.2765671045624002,False,0.38666018861537976,3
5b1e40303130495f,False,0.14588757632653507,True,1.0,False,1.957464823193663e-05,True,3.8996356231915126,False,0.3833421419250377,True,0.08806120184626309,True,0.6248182843659388,4
39a917e19d927110,False,0.19356195249102875,True,1.0,False,0.0013062247143504715,True,3.3752554247348447,False,0.34820684874050534,True,0.10739170956861355,False,0.38405371781829123,3
e24f0ad4dec57387,False,0.2864040610019019,True,1.0,False,0.1819721247169429,True,8.127648880678112,False,0.4374430116781799,True,0.19545291141487664,False,0.383402100119019,3
b9cec39a02f08a31,False,0.18965224629539593,True,1.0,False,0.0013062247143504715,True,2.8899484285297263,False,0.34820684874050534,True,0.09450470442037992,False,0.16228430292596577,3
318970c387b9e81a,False,0.19225871709248452,True,1.0,False,0.0013062247143504715,True,3.211053809477474,False,0.34820684874050534,True,0.103096041185869,False,0.1681488622194151,3
df9dfb656b51ec72,False,0.47267372491930304,True,1.0,False,0.46628525687103,True,11.721061745172392,False,0.5514950322586302,True,0.29640111840937333,False,0.22775846806740874,3
3813d280edd1aea9,False,0.1870457754983073,True,1.0,False,0.0013062247143504715,True,2.578573513671305,False,0.34820684874050534,True,0.08591336765489083,False,0.229061703465953,3
e0b81fb890105b24,False,0.2664368506918821,True,1.0,False,1.957464823193663e-05,True,40.16539849248026,False,0.3833421419250377,True,0.4854105272501331,True,0.6248182843659388,4
53210ae1cecdcf64,False,0.3296437675212803,True,1.0,False,1.957464823193663e-05,True,71.39508091308542,False,0.3833421419250377,True,0.6937504438132434,False,0.383402100119019,3
43218941d64aa8e0,False,0.46550593022730946,True,1.0,False,0.46628525687103,True,10.404017710365386,False,0.5514950322586302,True,0.2727749423042784,False,0.5368039678068324,3
727966235a4ec90a,False,0.28444920790408545,True,1.0,False,0.1819721247169429,True,7.770049989132796,False,0.4374430116781799,True,0.18900940884075984,True,0.6605574078115255,4
0002b39161df4061,False,0.18103658383013846,True,0.2765957446808511,False,2.0501998117759093e-05,True,7.9745337940910925,False,0.2829879493034083,True,0.13910571631457483,True,0.6612090255107976,4
5efbd02805d9d21b,False,0.3068616352946043,True,0.3172043010752688,False,2.0501998117759093e-05,True,51.02562503896752,False,0.2951705162217336,True,0.5478315284928102,True,0.625469902065211,4
141984ff137158d6,False,0.19356195249102875,True,1.0,False,0.0013062247143504715,True,3.3752554247348447,False,0.34820684874050534,True,0.10739170956861355,False,0.0648270030261622,3
15db7edd02fe8580,False,0.17660055286546383,True,0.3246753246753247,False,2.0501998117759093e-05,True,6.322577130226331,False,0.2974118233017504,True,0.11567393041008343,True,0.6248182843659388,4
33c20b0013778993,False,0.17429877650388279,False,0.0,False,3.895139878651031e-05,True,24.492129062967496,False,0.08335086146278727,True,0.3629839783419137,False,0.38405371781829123,2
6d6102308ec6a212,False,0.3126976021497128,True,0.3193717277486911,False,2.0501998117759093e-05,True,53.58812893571919,False,0.2958207442237603,True,0.5666935913367656,True,0.6229631979237787,4
ff85de9c7d763b5b,False,0.22483960205609183,True,1.0,False,0.0013062247143504715,True,8.04587914761117,False,0.34820684874050534,True,0.21048775075448253,True,0.6248182843659388,4
c9c8228db1cea8e3,False,0.17917009206051343,True,0.36363636363636365,False,2.0501998117759093e-05,True,5.632364860652161,False,0.30910013499006206,True,0.11690240546777916,False,0.5391585302069744,3
02a6d1331db9e5b5,False,0.23656872064299042,True,1.0,False,0.0013062247143504715,True,10.158606597256007,False,0.34820684874050534,True,0.2491487661991834,True,0.6248182843659388,4
13bd445287a0c106,False,0.1870457754983073,True,1.0,False,0.0013062247143504715,True,2.578573513671305,False,0.34820684874050534,True,0.08591336765489083,True,0.6605574078115255,4
fb929282347e51f7,False,0.09284656409486451,False,0.0,False,3.895139878651031e-05,True,4.056961376908103,False,0.08335086146278727,True,0.09450470442037992,False,0.5404617656055186,2
f0fe9658e96aaa33,False,0.22073690972935264,True,0.33116883116883117,False,2.0501998117759093e-05,True,16.32271338612133,False,0.29935987524980234,True,0.2601269305876087,True,0.6625122609093419,4
119799a7fdaed7ba,False,0.1870457754983073,True,1.0,False,0.0013062247143504715,True,2.578573513671305,False,0.34820684874050534,True,0.08591336765489083,True,0.6248182843659388,4
a36666a1fdfbd6fe,False,0.4563832824374994,True,1.0,False,0.46628525687103,True,8.823674462442188,False,0.5514950322586302,True,0.24270526362506656,True,0.6625122609093419,4
218c9377835c7fdd,False,0.23117995385184809,True,0.38235294117647056,False,2.0501998117759093e-05,True,18.614782717127003,False,0.31471510825209414,True,0.28533530090537906,True,0.6248182843659388,4
b6fb5ff3f4269208,False,0.2326590144473576,True,1.0,False,0.0013062247143504715,True,9.432470565340079,False,0.34820684874050534,True,0.23626176105094976,False,0.3853569532168355,3
9428d6484a633ced,False,0.23787195604153474,True,1.0,False,0.0013062247143504715,True,10.405517174272646,False,0.34820684874050534,True,0.25344443458192795,True,0.6216599625252344,4
e1b5b30ad9c78faf,False,0.18965224629539593,True,1.0,False,0.0013062247143504715,True,2.8899484285297263,False,0.34820684874050534,True,0.09450470442037992,True,0.6605574078115255,4
72c40d7028571a6d,False,0.28249435480626905,True,1.0,False,0.1819721247169429,True,7.418563899152358,False,0.4374430116781799,True,0.18256590626664299,False,0.540062056303193,3
f8dc1b8fb8226cee,False,0.1960621391704903,True,1.0,False,1.957464823193663e-05,True,15.280605865752152,False,0.3833421419250377,True,0.25344443458192795,False,0.1824844516034023,3
9bc6ba0c3dc6afe7,False,0.40195542549530355,True,0.32463295269168024,False,2.0501998117759093e-05,True,104.3865733524534,False,0.29739911170665706,True,0.861389801171667,True,0.5664390867487815,4
448bcef6de9db23e,False,0.25382317603829463,True,1.0,False,0.1819721247169429,True,2.9657275592262553,False,0.4374430116781799,True,0.08806120184626309,False,0.38470533551756336,3
a71ddb782f6d2be0,False,0.15615390397246087,True,0.275,False,2.0501998117759093e-05,True,2.9694923730932734,False,0.282509225899153,True,0.05713429788744896,True,0.6605574078115255,4
f6499917f76b9cad,False,0.11434994817084533,False,0.0,False,3.895139878651031e-05,True,8.148459812321502,False,0.08335086146278727,True,0.16538323273566485,False,0.5014645536635712,2
9ef5790eada8a129,False,0.35352068402693293,True,1.0,False,0.1819721247169429,True,24.112964572918933,False,0.4374430116781799,True,0.4166798331262205,False,0.22447333934783803,3
f233f66a9c4585a5,False,0.2935718556938955,True,1.0,False,0.1819721247169429,True,9.491143229732666,False,0.4374430116781799,True,0.21907908751997163,False,0.5368039678068324,3
