seed,mode,world,policy,audit_intervention,delay,t_irrev,R,containment_strength,capture_threshold,permanence,collapse,capture_index,strict_zero_capture,resource_hhi,max_lineage_share,exploitative_strategy_mass,cooperative_strategy_mass,strategy_diversity,response_diversity,welfare,minimum_zone_welfare,neighbor_harm_volume,aid_interception_volume,extraction_volume,deception_level,catastrophe_recovery_rate,mutation_survival,containment_cost,false_containment,delayed_consequence_true_harm_mi,irreversible_failures,containment_events,mutation_events,selection_delta_seen,initial_exploitative_strategy_mass,exploit_payoff_total,coop_payoff_total,no_strategy_observation_asserted,capture_component_resource_concentration,capture_component_exploit_mass,capture_component_neighbor_harm,capture_component_aid_interception,capture_component_coop_loss
9624,governance,W1_proxy_goodhart,feature_proxy,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6578566334285717,0.0,0.1426857535105643,0.012944203926085165,0.602427202976891,0.397572797023037,0.6335219800421076,0.9626114506647099,0.013315284530566969,0.0,29.15482630870496,1.6875721074380605,1.952971828579536,0.4400725082813169,1.0,1575,0.0,0.0,0.015581305124417827,9,0,1575,1.0,0.008615254630184453,91804.4319653408,8001.992964022347,1.0,0.09021326399843774,1.0,1.0,1.0,0.053398102326102356
9600,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6551403689392381,0.0,0.14289386831757475,0.01172272946484335,0.5944553803464254,0.4055446196535094,0.6442335791255924,0.9528358298174856,0.0047313703949856,0.0,32.17359407227782,1.6162858149801986,1.8280879560492451,0.4418045365330904,1.0,1674,0.0,0.0,0.02293778738701642,9,0,1674,1.0,0.007654231736288466,105496.85581045462,8492.300628529458,1.0,0.09080787773275328,1.0,1.0,1.0,0.034417572253548995
9601,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6546107612066223,0.0,0.13953714450502752,0.012339276794377572,0.5988803126051808,0.4011196873947505,0.7240620704692188,0.953710677460765,0.0041942876471952875,0.0,30.911481418619374,1.6505123216191249,1.7992562814538073,0.465057117272048,1.0,1692,0.0,0.0,0.010130420493460399,9,0,1692,1.0,0.008142535305098375,101147.4946240083,7471.915418266215,1.0,0.08121723826833263,1.0,1.0,1.0,0.04495312525059398
9602,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6533166669803687,0.0,0.139370125606025,0.012516630763683718,0.5955508020339144,0.40444919796601597,0.6300136832820719,0.9544346507889322,0.005086801267552975,0.0,30.832691059651566,1.655001860299378,1.8053352312369315,0.4317461441641212,1.0,1701,0.0,0.0,0.023028051417174997,9,0,1701,1.0,0.008191620572082024,101088.68990468078,6757.923694039753,1.0,0.08074004141403968,1.0,1.0,1.0,0.03702571912853336
9603,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6566638955000839,0.0,0.13969892099535508,0.011665016919398951,0.6043443620039004,0.3956556379960346,0.7967678641011934,0.9606122455886212,0.006186940848706461,0.0,31.82515430171455,1.6553680131469768,1.843385958156278,0.4639823455380947,1.0,1665,0.0,0.0,0.01628497331655987,9,0,1665,1.0,0.007806801579381454,105309.54120323053,8814.321771604316,1.0,0.08167945681212566,1.0,1.0,1.0,0.05796276667610808
9604,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6804914025095437,0.0,0.14707439071644407,0.013699853840125458,0.6580805549212599,0.34191944507866384,0.7187657332918583,0.95192146672625,0.00415523573679366,0.0,29.694723636353935,1.6267460174643318,1.7958004947991424,0.484384384143072,1.0,1650,0.0,0.0,0.018665162430436297,9,0,1650,1.0,0.010581026913186237,98126.84062530106,6181.942818490655,1.0,0.10275222744380848,1.0,1.0,1.0,0.18590608314603843
9605,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6822763822846789,0.0,0.157962606822054,0.013771961659137941,0.6439152379457648,0.3560847620541585,0.6919193157743604,0.9602247378114581,0.009608001875351211,0.0,30.266788088819407,1.6100374460733635,1.782634857188524,0.4320139412521832,1.0,1657,0.0,0.0,0.0001784344084118112,9,0,1657,1.0,0.010215496774395571,98648.15608517338,7543.082061405505,1.0,0.13386141631697976,1.0,1.0,1.0,0.15217913796628924
9606,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6426420030050547,0.0,0.12179375909165166,0.00986876723231306,0.5965961479683469,0.40340385203159823,0.8405873169397191,0.9462738642865534,0.004860288413445219,0.0,36.444803476898656,1.7787953572023338,2.0268503185423796,0.5264076997019385,1.0,1717,0.0,0.0,0.049246830094727904,9,0,1717,1.0,0.006486381922007309,136588.22401358126,9659.447147441104,1.0,0.030521851372973016,1.0,1.0,1.0,0.03951463802000418
9607,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6542899060592925,0.0,0.1294237940990198,0.011464765404968234,0.6157814149072358,0.3842185850927004,0.8386558239140055,0.9551984757203726,0.004312690556383431,0.0,31.91579615607106,1.8222495766497706,1.9331410595434553,0.5350693203939358,1.0,1634,0.0,0.0,0.029820361273232385,9,0,1634,1.0,0.007899238694404294,109855.10930678603,7060.628459322782,1.0,0.052321951394024846,1.0,1.0,1.0,0.08519384501737996
9608,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6635061839294367,0.0,0.13199437631447952,0.010420084550176742,0.6370627682444368,0.3629372317555054,0.7270922395216142,0.9562284310837126,0.004895336895819075,0.0,38.43077938002517,1.8240809281975632,2.0461959585360834,0.4883451646067534,1.0,1738,0.0,0.0,0.039769115124921074,9,0,1738,1.0,0.0076026465202610706,151608.26677315932,8252.858379895628,1.0,0.05966647200962406,1.0,1.0,1.0,0.13586373391546328
9609,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6891340090093426,0.0,0.1448876695529056,0.013870134749735493,0.6861284823685238,0.3138715176313992,0.7283733448217549,0.95678433999921,0.00675181900849261,0.0,31.768406295362166,1.6094750006480427,1.7983620487247907,0.49731889329548234,1.0,1654,0.0,0.0,0.007589846554982575,9,0,1654,1.0,0.011658269969294817,109125.50075048639,5935.660681554323,1.0,0.09650445269084144,1.0,1.0,1.0,0.25268686278238284
9610,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6319276387406324,0.0,0.13453505465154314,0.011811927401435406,0.5534940353937677,0.4465059646061665,0.8402790196285128,0.9605775276472053,0.004976981069745189,0.0,29.425096462187803,1.6276159385841418,1.836248786660176,0.4654213859825174,1.0,1659,0.0,0.0,0.01965951904981216,9,0,1659,1.0,0.007011889404229668,94182.33629671612,8155.70566063965,1.0,0.06692555297266296,0.9543000610237375,1.0,1.0,0.0
9611,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.665651706999204,0.0,0.13421031176769097,0.011096745721894227,0.6391701864421286,0.3608298135578096,0.6572841318270752,0.9460441126129138,0.0017632718095371316,0.0,33.86281491147101,1.7404180591302265,1.880692500530323,0.48114616617451994,1.0,1588,0.0,0.0,0.02170749191980001,9,0,1588,1.0,0.008142205689959233,123053.67562767697,8861.8197512154,1.0,0.06599771616165674,1.0,1.0,1.0,0.14088139629092955
9612,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6669690633601657,0.0,0.14084497854081957,0.011526589872272943,0.631181770732113,0.3688182292678229,0.748114508880725,0.9539113725483026,0.005713470380933342,0.0,33.099457530851524,1.713701802845077,1.9250087519479206,0.4865904398103683,1.0,1795,0.0,0.0,0.015402587438680497,9,0,1795,1.0,0.008270768318745758,115074.15579588618,7700.026065351514,1.0,0.08495390694202418,1.0,1.0,1.0,0.12186135888613599
9613,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.678108139838212,0.0,0.13326916821912527,0.011004060947834498,0.6757046110368278,0.32429538896311105,0.7533503340122789,0.9476971822303091,0.004201144355314822,0.0,34.50719760854049,1.7458862146820757,1.9268030414029413,0.5367305633793706,1.0,1658,0.0,0.0,0.043543901212941404,9,0,1658,1.0,0.008973764651704743,125801.2530475385,7290.530476603137,1.0,0.06330873459432618,1.0,1.0,1.0,0.22786812151640223
9614,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6681669162030095,0.0,0.14057423950400078,0.011942541135031676,0.6350122593968741,0.3649877406030594,0.6636598410934569,0.9583237422663221,0.003645867728727351,0.0,33.65748681890603,1.6657758392584219,1.8011640960343618,0.47390425623474475,1.0,1700,0.0,0.0,0.02703749297040229,9,0,1700,1.0,0.008655713784996988,118200.29972559864,7366.056560179111,1.0,0.08418036683682764,1.0,1.0,1.0,0.1309815699927157
9615,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6972347691077762,0.0,0.17268841714723587,0.015815628778118058,0.6598812948781055,0.34011870512180653,0.436323782482417,0.9603422595469979,0.020518459810187503,0.0,28.29336137447608,1.5689963408350223,1.6926469869839544,0.3704934881683701,1.0,1673,0.0,0.0,0.007483642368208976,9,0,1673,1.0,0.01226116462524778,85655.10659336556,6291.364198077122,1.0,0.17593516010321364,1.0,1.0,1.0,0.19019355923379394
9616,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6311081899821772,0.0,0.12375719348450015,0.010141084772041783,0.5658298209748727,0.43417017902507093,0.7850938408884517,0.9466735436257684,0.006103751857711426,0.0,34.58356523702648,1.7989879101990303,1.9884640983299147,0.47157064731487197,1.0,1657,0.0,0.0,0.043521092325542216,9,0,1657,1.0,0.0061954612159227235,122489.16697146704,8960.905568798264,1.0,0.0361316639239687,0.9755686568532288,1.0,1.0,0.0
9617,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6775741007859283,0.0,0.14592581351248682,0.01366041630183453,0.651933605974102,0.34806639402582196,0.6257476591784176,0.9595748759364281,0.0033569524917496374,0.0,29.182609692668404,1.5079114954660908,1.7610899345590523,0.47317548835968753,1.0,1534,0.0,0.0,0.0195740705398173,9,0,1534,1.0,0.01036730420435441,94516.63157716546,6152.72538557381,1.0,0.0994705782896449,1.0,1.0,1.0,0.1712704904147096
9618,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6967215667416468,0.0,0.15394428908277602,0.013600109908418563,0.6914339936464045,0.3085660063535198,0.6732362988947892,0.9503595558863986,0.0016249581103497447,0.0,29.821759594563563,1.5494542386210488,1.7551684617457934,0.4720482319883157,1.0,1631,0.0,0.0,0.01053496306801465,9,0,1631,1.0,0.011629038127950344,100026.86416822977,5964.112071806746,1.0,0.12238050849047119,1.0,1.0,1.0,0.2653190324916196
9619,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6686808666516333,0.0,0.1403453802867835,0.012202722967761105,0.6368541128753216,0.36314588712461043,0.7485139393666613,0.959730942185732,0.01054183158200409,0.0,30.504373256664074,1.7296053862358631,1.8671993762227113,0.4884074154386801,1.0,1651,0.0,0.0,0.006120353391177176,9,0,1651,1.0,0.008890382094746269,102358.90206997168,6683.265382525016,1.0,0.08352648335906401,1.0,1.0,1.0,0.13536693541759418
9620,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.706465223831475,0.0,0.1843298686493873,0.017182827874657015,0.6652376134606685,0.334762386539236,0.5390193214188144,0.9574655987240058,0.01075608490379246,0.0,28.035505478769256,1.4473400226963753,1.6210162623949018,0.38154050401367096,1.0,1693,0.0,0.0,1.9713629740247774e-06,9,0,1693,1.0,0.013514354599812069,86900.32756503178,5569.351250706631,1.0,0.20919645010936058,1.0,1.0,1.0,0.2029466987161047
9621,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6717767813819323,0.0,0.14328920350217084,0.012655321251284013,0.6403415452610749,0.3596584547388547,0.640039512026818,0.9580097892777543,0.006646902985641119,0.0,27.618165871153728,1.6498822146040637,1.762014920933546,0.45684633041598194,1.0,1552,0.0,0.0,0.007865156442767317,9,0,1552,1.0,0.009306178573051126,86405.15663333786,6884.371385844829,1.0,0.09193740683159923,1.0,1.0,1.0,0.14367034585986968
9622,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6621952183067588,0.0,0.1294856448352135,0.010876952034545771,0.6378074319044437,0.3621925680954959,0.7596232838967946,0.951495720642034,0.003624299869049323,0.0,35.59451405557387,1.8109415498921502,2.03933227623354,0.5175487269626721,1.0,1774,0.0,0.0,0.048966973312159184,9,0,1774,1.0,0.00795166867827569,132720.84813448365,7673.622317267653,1.0,0.05249866778314968,1.0,1.0,1.0,0.13763674262977169
9623,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6600204821077654,0.0,0.11888048899433655,0.009783754490692104,0.6503832448272121,0.34961675517273355,0.8199281343164146,0.9524325785083053,0.0022436656257051003,0.0,38.50409231934669,1.9181403717386487,2.0938576849699144,0.5673032827579009,1.0,1684,0.0,0.0,0.06119162385009635,9,0,1684,1.0,0.007415035129723634,151997.37506648843,8155.904401698775,1.0,0.022198222523501274,1.0,1.0,1.0,0.16757915435063436
9624,governance,W1_proxy_goodhart,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6459058482803487,0.0,0.13379034038248194,0.011054118713332776,0.584620931667302,0.41537906833263655,0.7251146825064657,0.9535717532787847,0.006686702967993239,0.0,31.902533862187706,1.7177220015831605,1.9448368494094774,0.45505710776008157,1.0,1682,0.0,0.0,0.0346388659642234,9,0,1682,1.0,0.007052742215222088,106546.22742627018,8204.308721646425,1.0,0.0647977979182024,1.0,1.0,1.0,0.011002218255627232
9600,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6357502542972389,0.0,0.146096738048867,0.012887486019930358,0.5648119284934978,0.43518807150643063,0.491904744708358,0.9578733398991667,0.009204173146581474,0.0,30.416704624763042,1.0817012028777306,1.2343782201566729,0.38025277967599785,1.0,1710,0.0,0.0,0.0193029212631727,9,0,1710,1.0,0.00783745155984956,96218.00152625484,9083.15225538572,1.0,0.09995893410787399,0.9738136698163756,1.0,0.9406097416328093,0.0
9601,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6224125781460398,0.0,0.11872945753508497,0.009680079317660163,0.5543637995912959,0.44563620040865015,0.7580003335589278,0.9493123917454391,0.0036273361525608954,0.0,34.354788720910754,1.3074792243605768,1.3834644613756486,0.4844051581099833,1.0,1704,0.0,0.0,0.03890683572955213,9,0,1704,1.0,0.00576330294128618,121220.7762493397,9730.208412394053,1.0,0.02176670406849677,0.9557996544677516,1.0,1.0,0.0
9602,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6446329332721891,0.0,0.1421939761926777,0.011744555039404077,0.5698399170392497,0.430160082960685,0.5344647637268348,0.9551721959008278,0.006513474798436388,0.0,32.4051541748029,1.1659740086733597,1.2668480607483112,0.39469112146858293,1.0,1688,0.0,0.0,0.017883864465066235,9,0,1688,1.0,0.007231334051238406,108845.41256578757,8896.54200491911,1.0,0.08880818594733315,0.9824826155849135,1.0,1.0,0.0
9603,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6301741342532685,0.0,0.14957587598022418,0.01429135208006721,0.5669364049721076,0.4330635950278129,0.5112223905814361,0.9668574262822369,0.00421964919693209,0.0,28.151247611130092,1.014321812945003,1.178487048501756,0.3531272196206573,1.0,1654,0.0,0.0,0.009476833358345892,9,0,1654,1.0,0.008731158765346012,82746.11201003143,9149.189142143536,1.0,0.10989932819746592,0.9774765602967374,1.0,0.8820189677782635,0.0
9604,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6588652018170172,0.0,0.16208267866318277,0.015228058918033355,0.6122612573048577,0.3877387426950576,0.5036426924640394,0.9621231929319212,0.009319758392731496,0.0,29.34290040292125,1.037331074344568,1.218960368523102,0.371189893229227,1.0,1679,0.0,0.0,0.01138733225581549,9,0,1679,1.0,0.010373660899689514,92130.17353617593,7501.7050713680055,1.0,0.14563305014877617,1.0,1.0,0.9020270211691896,0.07681251739271998
9605,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6497844668432278,0.0,0.13438619631911977,0.011768305118426406,0.5944323571948771,0.4055676428050575,0.637767992636049,0.9600833563844682,0.010865836966714561,0.0,30.627887753671235,1.2122484001393472,1.3384149065844577,0.42780119537428996,1.0,1637,0.0,0.0,0.015101310763132432,9,0,1637,1.0,0.007687263704057858,100264.1998104183,8279.672901923042,1.0,0.06650024345145333,1.0,1.0,1.0,0.03436275522605347
9606,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.618415210336288,0.0,0.11858128254072907,0.009819731341662063,0.5462764675902775,0.4537235324096678,0.7439888055877082,0.9548690095098694,0.0054458249731666256,0.0,34.53715940954677,1.304481005926316,1.4411310963410418,0.4704791200611329,1.0,1717,0.0,0.0,0.04179286147416454,9,0,1717,1.0,0.00574272821406721,119607.7578773779,10241.054033243068,1.0,0.021343346941765613,0.9418559786039268,1.0,1.0,0.0
9607,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.664902825006345,0.0,0.1578721367114566,0.013762811208655556,0.6023332733064047,0.3976667266935187,0.4453970394183158,0.9617160070940416,0.005625122671616285,0.0,29.152760872100433,1.131094086673519,1.1427521016657212,0.38152573395866873,1.0,1696,0.0,0.0,0.013535714452340954,9,0,1696,1.0,0.009153310235813965,91149.59798475882,7324.696826993921,1.0,0.13360293028670145,1.0,1.0,0.9835600753682775,0.05317446025352684
9608,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6376301088147686,0.0,0.1295199508686699,0.011064627322959104,0.5718361646564643,0.4281638353434742,0.7001099344898782,0.9624697837196844,0.005852831264087246,0.0,34.60977440815134,1.2725783187147868,1.4765329640739844,0.44023141913630753,1.0,1703,0.0,0.0,0.035922909982195356,9,0,1703,1.0,0.006850523964132541,122589.97078820874,8212.948971485568,1.0,0.05259668502159658,0.9859244218214902,1.0,1.0,0.0
9609,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6519793689785268,0.0,0.15847669370637188,0.014721204959478816,0.591897016687054,0.40810298331286415,0.5150308755853403,0.9649536012541664,0.00984486998757637,0.0,28.525598494218784,1.0576763327329568,1.2417403025117635,0.3654513626912724,1.0,1668,0.0,0.0,0.011787420964791701,9,0,1668,1.0,0.009537593018849847,87211.20319655478,7040.977930515303,1.0,0.13533023598645935,1.0,1.0,0.9197185502025712,0.028326230207466264
9610,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6220168543944785,0.0,0.12339186399233311,0.010620751203589176,0.5474734425962776,0.45252655740366327,0.7107460467794321,0.956117997586918,0.0038758527011348385,0.0,33.595602387674006,1.2177150443032543,1.4549475943307306,0.4687448836045925,1.0,1729,0.0,0.0,0.03298660527965672,9,0,1729,1.0,0.006225817391545366,116198.9619856819,8918.621793355167,1.0,0.035087865374920015,0.9439197286142719,1.0,1.0,0.0
9611,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6506225159273106,0.0,0.14287924698549173,0.012235912321071539,0.5818311254574915,0.4181688745424404,0.6484514231956933,0.9559862200027391,0.004644386700305965,0.0,28.092213836961506,1.2275304165206498,1.259462585747337,0.4283204068168282,1.0,1617,0.0,0.0,0.013705022287455682,9,0,1617,1.0,0.007750149689071944,89529.63545443323,7795.5565179036075,1.0,0.09076610249823036,1.0,1.0,1.0,0.004359822517999025
9612,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6397440115022751,0.0,0.1247014494158393,0.010682134323835421,0.5833642367899893,0.4166357632099514,0.7723950686675753,0.9520976338996279,0.002987770095390327,0.0,32.04301041232073,1.3376967600667629,1.4650997275385402,0.47380147894149655,1.0,1709,0.0,0.0,0.02613973356479643,9,0,1709,1.0,0.006793689772133979,110243.68651490999,8064.153739682028,1.0,0.03882953801350913,1.0,1.0,1.0,0.008010087595353816
9613,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6492105105626405,0.0,0.13133174262885106,0.011813763357401532,0.5982011181041049,0.4017988818958293,0.7231931364014064,0.9572503471343143,0.006234652064508051,0.0,31.055722741398903,1.2946446249624828,1.3682338481558378,0.45950977917483676,1.0,1671,0.0,0.0,0.02932785243630793,9,0,1671,1.0,0.0077869005691358585,104256.78551896801,8171.5024829304775,1.0,0.05777323290782844,1.0,1.0,1.0,0.04333599548612069
9614,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6298632845073012,0.0,0.13100382267873545,0.011139796376272446,0.553815681213809,0.44618431878612913,0.6877529630847672,0.9591339291184799,0.005108284487388713,0.0,33.014171628971575,1.251138567900671,1.3501785993626276,0.44697520955802833,1.0,1641,0.0,0.0,0.02927233006597004,9,0,1641,1.0,0.006618754903404475,113907.57321959121,9022.946210046724,1.0,0.056836318764640986,0.9548546227824294,1.0,1.0,0.0
9615,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6567765147863714,0.0,0.14277821676953706,0.012638549662650059,0.5992401354429399,0.4007598645569898,0.5304149305448166,0.9569350641830234,0.01826317102120707,0.0,29.70194439503532,1.2353629623941076,1.3303351504575665,0.4044606702480371,1.0,1716,0.0,0.0,0.01963200481074983,9,0,1716,1.0,0.00834844830519543,94348.15865913151,7400.345818848585,1.0,0.09047744473835988,1.0,1.0,1.0,0.04580984629288137
9616,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6466004213842904,0.0,0.13042091687271637,0.012180432078217675,0.59249592173552,0.40750407826441226,0.6595171436888629,0.9569754691292197,0.002798443207817086,0.0,32.025346785897575,1.2210309138771485,1.354554619379408,0.4519650960605668,1.0,1646,0.0,0.0,0.021499707382765576,9,0,1646,1.0,0.007916715088925734,106508.14501380686,8584.121260496537,1.0,0.05517087360458647,1.0,1.0,1.0,0.0297521946085422
9617,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6537220553783188,0.0,0.13590315513337733,0.011430278356493061,0.6123183564272099,0.38768164357272655,0.6977037970222842,0.95586964402412,0.006417923813049506,0.0,32.81739732252891,1.1239043126803696,1.3493081120619166,0.4845123390552215,1.0,1666,0.0,0.0,0.020653203398054036,9,0,1666,1.0,0.007808489695857285,116422.72695631748,7183.97651411622,1.0,0.07083441149218923,1.0,1.0,0.9773080979829302,0.07694846768398436
9618,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6674514780293448,0.0,0.14839006561651522,0.01403547858718693,0.6533268853704424,0.3466731146294795,0.5415711511135004,0.9567640368068575,0.005818543123508931,0.0,29.514937370301386,1.056702945617746,1.2048221710398663,0.44029173867527077,1.0,1692,0.0,0.0,0.024773639612824555,9,0,1692,1.0,0.010692221960512734,94250.46770218645,6848.609007702804,1.0,0.10651129858686889,1.0,1.0,0.918872126624127,0.17458782231076314
9619,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6700360190268048,0.0,0.1380648964409884,0.012810570705529208,0.6446621910943978,0.35533780890553074,0.6224340548588335,0.9640008442106639,0.011057038422946636,0.0,29.410381419410893,1.2007051048465869,1.3306391496386178,0.46955011090298193,1.0,1624,0.0,0.0,0.02960038861255676,9,0,1624,1.0,0.009533389891206293,94168.72361433848,6993.610015077349,1.0,0.07701081522822086,1.0,1.0,1.0,0.1539575978439744
9620,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.622271217925016,0.0,0.139844793677999,0.01200178914177625,0.5360102893663892,0.4639897106335441,0.5736423992174019,0.9573891852934349,0.009641825758344746,0.0,29.52877207756119,1.115089511761504,1.227813541115439,0.3813738369007983,1.0,1658,0.0,0.0,0.013804573749598672,9,0,1658,1.0,0.006854695349596563,90116.26632929574,8200.463900291477,1.0,0.08209623590539403,0.9241556713213607,1.0,0.9696430537056557,0.0
9621,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6666218670184344,0.0,0.1394255988689743,0.013041006379740023,0.6337519301608057,0.36624806983912167,0.5791671416566037,0.9617111995302198,0.0042319439512781025,0.0,29.66661591306173,1.1471408783153172,1.2219406239367159,0.4331277879905418,1.0,1641,0.0,0.0,0.017321234436549426,9,0,1641,1.0,0.009416207237259434,95869.09155539842,8035.768386392778,1.0,0.08089853645103769,1.0,1.0,0.9975138072307107,0.12798078609732932
9622,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6574332472632414,0.0,0.1456076708329021,0.012997096856151311,0.5960991472266514,0.40390085277327636,0.6159535237411388,0.9611589964630954,0.011192138237212304,0.0,32.01713718424807,1.1902756768169585,1.3471011817386205,0.4111457705075341,1.0,1657,0.0,0.0,0.0247376755003551,9,0,1657,1.0,0.008517452517698695,106215.09549049783,7551.777218756298,1.0,0.09856159920511715,1.0,1.0,1.0,0.03833130292077053
9623,governance,W1_proxy_goodhart,response_to_aid,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.638793652216338,0.0,0.11732722671764081,0.009202470220584041,0.5936818627382029,0.40631813726174587,0.8126902305077395,0.9534341312390153,0.0014147407880401568,0.0,37.81240461499191,1.5066891379810492,1.6524861938682387,0.541167036741649,1.0,1642,0.0,0.0,0.05131161062961614,9,0,1642,1.0,0.006009154308173101,144111.5832690121,9617.113238105843,1.0,0.0177603303043706,1.0,1.0,1.0,0.032575863662509794
