scenario,family,part_order,world,policy15,delay,t_irrev,cap_strength,cap_share,containment_strength,mutation_rate,adversarial_pressure,initial_exploit_mass_scale,resource_concentration_pressure,catastrophe_severity,action_channel_cost_scale,n,R,R_ci_lo,R_ci_hi,capture_threshold,capture_threshold_ci_lo,capture_threshold_ci_hi,permanence_probability,permanence_ci_lo,permanence_ci_hi,collapse_probability,collapse_ci_lo,collapse_ci_hi,capture_index,capture_index_ci_lo,capture_index_ci_hi,strict_zero_capture_probability,strict_zero_capture_ci_lo,strict_zero_capture_ci_hi,resource_hhi,resource_hhi_ci_lo,resource_hhi_ci_hi,max_lineage_share,max_lineage_share_ci_lo,max_lineage_share_ci_hi,exploitative_strategy_mass,exploitative_strategy_mass_ci_lo,exploitative_strategy_mass_ci_hi,cooperative_strategy_mass,cooperative_strategy_mass_ci_lo,cooperative_strategy_mass_ci_hi,strategy_diversity,strategy_diversity_ci_lo,strategy_diversity_ci_hi,response_diversity,response_diversity_ci_lo,response_diversity_ci_hi,welfare,welfare_ci_lo,welfare_ci_hi,minimum_zone_welfare,minimum_zone_welfare_ci_lo,minimum_zone_welfare_ci_hi,neighbor_harm_volume,neighbor_harm_volume_ci_lo,neighbor_harm_volume_ci_hi,aid_interception_volume,aid_interception_volume_ci_lo,aid_interception_volume_ci_hi,extraction_volume,extraction_volume_ci_lo,extraction_volume_ci_hi,deception_level,deception_level_ci_lo,deception_level_ci_hi,catastrophe_recovery_rate,catastrophe_recovery_rate_ci_lo,catastrophe_recovery_rate_ci_hi,mutation_survival,mutation_survival_ci_lo,mutation_survival_ci_hi,containment_cost,containment_cost_ci_lo,containment_cost_ci_hi,false_containment,false_containment_ci_lo,false_containment_ci_hi,delayed_consequence_true_harm_mi,delayed_consequence_true_harm_mi_ci_lo,delayed_consequence_true_harm_mi_ci_hi,irreversible_failures,irreversible_failures_ci_lo,irreversible_failures_ci_hi,containment_events,containment_events_ci_lo,containment_events_ci_hi,mutation_events,mutation_events_ci_lo,mutation_events_ci_hi,selection_delta_seen,selection_delta_seen_ci_lo,selection_delta_seen_ci_hi,initial_exploitative_strategy_mass,initial_exploitative_strategy_mass_ci_lo,initial_exploitative_strategy_mass_ci_hi,exploit_payoff_total,exploit_payoff_total_ci_lo,exploit_payoff_total_ci_hi,coop_payoff_total,coop_payoff_total_ci_lo,coop_payoff_total_ci_hi,no_strategy_observation_asserted,no_strategy_observation_asserted_ci_lo,no_strategy_observation_asserted_ci_hi,capture_component_resource_concentration,capture_component_resource_concentration_ci_lo,capture_component_resource_concentration_ci_hi,capture_component_exploit_mass,capture_component_exploit_mass_ci_lo,capture_component_exploit_mass_ci_hi,capture_component_neighbor_harm,capture_component_neighbor_harm_ci_lo,capture_component_neighbor_harm_ci_hi,capture_component_aid_interception,capture_component_aid_interception_ci_lo,capture_component_aid_interception_ci_hi,capture_component_coop_loss,capture_component_coop_loss_ci_lo,capture_component_coop_loss_ci_hi,viable_probability
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,0.8,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.5788591615263246,0.5499331419828996,0.6077851810697495,0.0,0.0,0.20388926630434784,0.21702173187363924,0.2150269220019045,0.21901654174537397,0.019138083277228133,0.018980749233851738,0.019295417320604528,0.32870677005494114,0.27741821146335266,0.37999532864652963,0.4398233268811688,0.41155680382942267,0.46808984993291497,0.3129847867181487,0.29708648488266864,0.3288830885536288,0.9614471846061503,0.9588467954063873,0.9640475738059133,0.0869067877581272,0.0724380435693673,0.1013755319468871,0.0,0.0,0.0,8.140721520805457,7.689418455009594,8.592024586601319,1.1838169531548492,1.1575900226711602,1.2100438836385383,1.578453369621126,1.5418742274371313,1.6150325118051208,0.11665831457880538,0.11413323352840603,0.11918339562920473,1.0,1.0,1.0,1518.0666666666666,1485.9137519137066,1550.2195814196266,0.0,0.0,0.0,0.0,0.0,0.0,0.016107717346527602,0.01222901426452878,0.019986420428526424,9.0,9.0,9.0,0.0,0.0,0.0,1518.0666666666666,1485.9137519137066,1550.2195814196266,1.0,1.0,1.0,0.0026174997620409413,0.0019330379323124938,0.0033019615917693887,7449.2134498002215,6068.27613568919,8830.150763911253,8175.2347764730475,7171.386287171505,9179.08326577459,1.0,1.0,1.0,0.3026017736072232,0.29690231683083823,0.3083012303836081,0.5667358104395537,0.47830726114371147,0.6551643597353959,1.0,1.0,1.0,0.9913087217176374,0.9791118325118034,1.0035056109234712,0.032696241013431944,-0.0044061349738119815,0.06979861700067587,0.0
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.2,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7045377045560596,0.6987814337256887,0.7102939753864305,0.0,0.0,0.20388926630434784,0.1835997610000093,0.1746356956120257,0.1925638263879929,0.016751288471985853,0.0159618488976128,0.017540728046358905,0.6611255489524124,0.6483544930309124,0.6738966048739123,0.33887445104749436,0.3261033951259958,0.35164550696899294,0.45316230421947323,0.39979803284410736,0.506526575594839,0.9521173789936568,0.9499042520069443,0.9543305059803693,0.009218722390281887,0.007783294847611846,0.010654149932951927,0.0,0.0,0.0,21.623254097309072,21.136480531972587,22.110027662645557,1.8783275885399757,1.837271026697513,1.9193841503824385,2.5459092685163816,2.5006082051649257,2.5912103318678374,0.20415465170799732,0.19047549047837026,0.21783381293762438,1.0,1.0,1.0,1595.6,1569.769325934721,1621.4306740652787,0.0,0.0,0.0,0.0,0.0,0.0,0.0019988571478533985,0.001137550211237507,0.00286016408446929,9.0,9.0,9.0,0.0,0.0,0.0,1595.6,1569.769325934721,1621.4306740652787,1.0,1.0,1.0,0.006573067210225144,0.006251500205319677,0.0068946342151306106,57458.99478535881,54769.39495315551,60148.59461756211,5453.114887109717,5097.529743431787,5808.700030787646,1.0,1.0,1.0,0.2071104282539948,0.18149881285975594,0.23272204364823368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19315606893453718,0.1627487929309692,0.22356334493810517,0.0
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,0.7,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.691977002043378,0.682542677633272,0.7014113264534839,0.0,0.0,0.20388926630434784,0.21494732133053965,0.2136257027427896,0.2162689399182897,0.018914833247464395,0.018845617119356867,0.018984049375571924,0.5769576130413748,0.5551330206585221,0.5987822054242276,0.4230423869585199,0.4012177945756673,0.44486697934137254,0.32517938955197184,0.3166155427384857,0.333743236365458,0.9603008425239736,0.9580176783640076,0.9625840066839396,0.0389274845657654,0.025844654473280625,0.05201031465825017,0.0,0.0,0.0,11.979899461871128,11.645870029548107,12.313928894194149,1.3907574661281032,1.3604663896102718,1.4210485426459347,1.8712006414908202,1.8328687001787638,1.9095325828028766,0.13708023450430684,0.1331754190630915,0.1409850499455222,1.0,1.0,1.0,1523.3333333333333,1503.6972776081006,1542.9693890585659,0.0,0.0,0.0,0.0,0.0,0.0,0.004466247542944224,0.0026937153641785013,0.006238779721709947,9.0,9.0,9.0,0.0,0.0,0.0,1523.3333333333333,1503.6972776081006,1542.9693890585659,1.0,1.0,1.0,0.004197838987236635,0.0039912332832382404,0.00440444469123503,22635.163420584162,21320.012341395824,23950.3144997725,4369.8378805479,4126.8367746880485,4612.838986407751,1.0,1.0,1.0,0.29667488634122446,0.2928988332333672,0.30045093944908174,0.9697365818325487,0.9437627495868917,0.9957104140782058,1.0,1.0,1.0,1.0,1.0,1.0,0.03454856090129912,0.009623982260954036,0.059473139541644196,0.0
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.3,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7145988589567184,0.7097278525100686,0.7194698654033681,0.0,0.0,0.20388926630434784,0.21152031395131005,0.21004622723181152,0.21299440067080858,0.018747700540914344,0.018656811996706487,0.0188385890851222,0.6401566080799569,0.6278536963888017,0.652459519771112,0.35984339191993886,0.3475404802287834,0.3721463036110943,0.32749352588316694,0.30923115588285965,0.3457558958834742,0.955889057262901,0.9540379935901133,0.9577401209356886,0.021230696653211492,0.014392412555603508,0.028068980750819476,0.0,0.0,0.0,16.42559198275836,15.97334407726323,16.87783988825349,1.5961894214144339,1.5622268008456577,1.63015204198321,2.167382247981378,2.120519128260018,2.214245367702738,0.14727704590649893,0.1431581451013276,0.15139594671167025,1.0,1.0,1.0,1576.7333333333333,1561.5711731823376,1591.895493484329,0.0,0.0,0.0,0.0,0.0,0.0,0.00019273545072713455,7.093562016708232e-05,0.0003145352812871868,9.0,9.0,9.0,0.0,0.0,0.0,1576.7333333333333,1561.5711731823376,1591.895493484329,1.0,1.0,1.0,0.008998778290333029,0.008671548390014648,0.00932600819065141,34798.40899155021,33024.16055250507,36572.657430595355,4537.292834564533,4210.033292318594,4864.552376810472,1.0,1.0,1.0,0.28688343668628274,0.2826717603448584,0.2910951130277071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14323001923824083,0.11393737235453742,0.17252266612194425,0.0
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.09,1.0,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.6619642415361503,0.6480105751310339,0.6759179079412667,0.0,0.0,0.20388926630434784,0.19273898247422724,0.18718250973576528,0.1982954552126892,0.017467081188732154,0.016991991467189695,0.017942170910274613,0.5418426474547766,0.5121671856200329,0.5715181092895203,0.4581573525451263,0.42848189071038323,0.48783281437986936,0.49220137881048714,0.4596378052513957,0.5247649523695785,0.9494455836811346,0.9465917050570575,0.9522994623052118,0.014230557521077302,0.009178535280267814,0.01928257976188679,0.0,0.0,0.0,12.948253512194322,12.143226383305771,13.753280641082872,1.54532984474525,1.5089097902044644,1.5817498992860355,2.077464101507614,2.025417322393932,2.1295108806212957,0.15847999088992235,0.15020000293645075,0.16675997884339394,1.0,1.0,1.0,685.7333333333333,671.0480043580903,700.4186623085764,0.0,0.0,0.0,0.0,0.0,0.0,0.001496095801587091,0.000847500874663322,0.00214469072851086,9.0,9.0,9.0,0.0,0.0,0.0,685.7333333333333,671.0480043580903,700.4186623085764,1.0,1.0,1.0,0.0051233204604945,0.004830159039382897,0.005416481881606103,25390.76694621877,22703.122137313447,28078.411755124092,4573.799801125798,4361.5104014825,4786.089200769095,1.0,1.0,1.0,0.23322248960890327,0.2173468532132976,0.24909812600450892,0.921530270820269,0.8777241530564864,0.9653363885840515,1.0,1.0,1.0,1.0,1.0,1.0,0.01751211995010792,0.0004455320063324088,0.034578707893883426,0.0
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.27,1.0,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7463909887569036,0.742905256126742,0.7498767213870652,0.0,0.0,0.20388926630434784,0.23111127780818336,0.22963370652687717,0.23258884908948954,0.019857035038668817,0.019783709578079955,0.019930360499257678,0.6946944751323723,0.6860387900280706,0.703350160236674,0.3053055248675173,0.2966498397632155,0.31396120997181903,0.29465966457960263,0.28554880645694,0.3037705227022653,0.951663339310403,0.9497117992527472,0.9536148793680589,0.027547080118966394,0.020348120766302883,0.03474603947162991,0.0,0.0,0.0,15.184105453666477,14.801845159795723,15.566365747537231,1.5160253594541886,1.486804717072406,1.5452460018359713,2.049856511537382,2.018110021781757,2.081603001293007,0.1461503895672961,0.14344571931834108,0.1488550598162511,1.0,1.0,1.0,2431.4,2414.2353529213874,2448.564647078613,0.0,0.0,0.0,0.0,0.0,0.0,0.00025705342927075456,0.0001249945740025177,0.0003891122845389914,9.0,9.0,9.0,0.0,0.0,0.0,2431.4,2414.2353529213874,2448.564647078613,1.0,1.0,1.0,0.008631717098227815,0.008387044217696465,0.008876389978759166,32698.426276268034,31422.94115097318,33973.91140156289,3801.999398579718,3620.500395321487,3983.4984018379496,1.0,1.0,1.0,0.3428576191344922,0.3386359869021888,0.34707925136679557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2730820836487683,0.252473309590907,0.29369085770662956,0.0
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,1,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,15,8.0,8.0,8.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7116741369599962,0.7036480272149145,0.7197002467050778,0.0,0.0,0.20388926630434784,0.21269799130879852,0.21088701541129382,0.21450896720630322,0.018790067155716673,0.018690755665433132,0.018889378646000213,0.6307683195394117,0.6115508520775307,0.6499857870012927,0.36923168046048377,0.35001421299860247,0.38844914792236507,0.3179309089341204,0.3042538253551222,0.3316079925131186,0.957097926318273,0.9551881560897615,0.9590076965467844,0.02323315074528436,0.016369215642908212,0.030097085847660507,0.0,0.0,0.0,15.19465323975975,14.622843797110258,15.766462682409243,1.547772262539934,1.5152813757418275,1.5802631493380404,2.090015885005507,2.049469297159262,2.130562472851752,0.1452721153443283,0.14188546290372742,0.14865876778492917,1.0,1.0,1.0,1544.5333333333333,1527.921038234689,1561.1456284319777,0.0,0.0,0.0,0.0,0.0,0.0,0.0005967336306329249,0.0002483441332487932,0.0009451231280170566,9.0,9.0,9.0,0.0,0.0,0.0,1544.5333333333333,1527.921038234689,1561.1456284319777,1.0,1.0,1.0,0.006812880921017725,0.006456241946371546,0.007169519895663904,31699.98072392394,29531.137061541383,33868.8243863065,4416.366476119092,4130.940168721796,4701.792783516388,1.0,1.0,1.0,0.29024822913624976,0.28507401228623636,0.29542244598626316,0.9957174254929252,0.9894399852227309,1.0019948657631195,1.0,1.0,1.0,1.0,1.0,1.0,0.12679098274668069,0.0867043791531525,0.16687758634020888,0.0
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,4,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,15,2.0,2.0,2.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7116741369599962,0.7036480272149145,0.7197002467050778,0.0,0.0,0.20388926630434784,0.21269799130879852,0.21088701541129382,0.21450896720630322,0.018790067155716673,0.018690755665433132,0.018889378646000213,0.6307683195394117,0.6115508520775307,0.6499857870012927,0.36923168046048377,0.35001421299860247,0.38844914792236507,0.3179309089341204,0.3042538253551222,0.3316079925131186,0.957097926318273,0.9551881560897615,0.9590076965467844,0.02323315074528436,0.016369215642908212,0.030097085847660507,0.0,0.0,0.0,15.19465323975975,14.622843797110258,15.766462682409243,1.547772262539934,1.5152813757418275,1.5802631493380404,2.090015885005507,2.049469297159262,2.130562472851752,0.1452721153443283,0.14188546290372742,0.14865876778492917,1.0,1.0,1.0,1544.5333333333333,1527.921038234689,1561.1456284319777,0.0,0.0,0.0,0.0,0.0,0.0,0.0005967336306329249,0.0002483441332487932,0.0009451231280170566,9.0,9.0,9.0,0.0,0.0,0.0,1544.5333333333333,1527.921038234689,1561.1456284319777,1.0,1.0,1.0,0.006812880921017725,0.006456241946371546,0.007169519895663904,31699.98072392394,29531.137061541383,33868.8243863065,4416.366476119092,4130.940168721796,4701.792783516388,1.0,1.0,1.0,0.29024822913624976,0.28507401228623636,0.29542244598626316,0.9957174254929252,0.9894399852227309,1.0019948657631195,1.0,1.0,1.0,1.0,1.0,1.0,0.12679098274668069,0.0867043791531525,0.16687758634020888,0.0
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,2,5,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,15,2.5,2.5,2.5,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7116741369599962,0.7036480272149145,0.7197002467050778,0.0,0.0,0.20388926630434784,0.21269799130879852,0.21088701541129382,0.21450896720630322,0.018790067155716673,0.018690755665433132,0.018889378646000213,0.6307683195394117,0.6115508520775307,0.6499857870012927,0.36923168046048377,0.35001421299860247,0.38844914792236507,0.3179309089341204,0.3042538253551222,0.3316079925131186,0.957097926318273,0.9551881560897615,0.9590076965467844,0.02323315074528436,0.016369215642908212,0.030097085847660507,0.0,0.0,0.0,15.19465323975975,14.622843797110258,15.766462682409243,1.547772262539934,1.5152813757418275,1.5802631493380404,2.090015885005507,2.049469297159262,2.130562472851752,0.1452721153443283,0.14188546290372742,0.14865876778492917,1.0,1.0,1.0,1544.5333333333333,1527.921038234689,1561.1456284319777,0.0,0.0,0.0,0.0,0.0,0.0,0.0005967336306329249,0.0002483441332487932,0.0009451231280170566,9.0,9.0,9.0,0.0,0.0,0.0,1544.5333333333333,1527.921038234689,1561.1456284319777,1.0,1.0,1.0,0.006812880921017725,0.006456241946371546,0.007169519895663904,31699.98072392394,29531.137061541383,33868.8243863065,4416.366476119092,4130.940168721796,4701.792783516388,1.0,1.0,1.0,0.29024822913624976,0.28507401228623636,0.29542244598626316,0.9957174254929252,0.9894399852227309,1.0019948657631195,1.0,1.0,1.0,1.0,1.0,1.0,0.12679098274668069,0.0867043791531525,0.16687758634020888,0.0
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,2,12,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,15,6.0,6.0,6.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7116741369599962,0.7036480272149145,0.7197002467050778,0.0,0.0,0.20388926630434784,0.21269799130879852,0.21088701541129382,0.21450896720630322,0.018790067155716673,0.018690755665433132,0.018889378646000213,0.6307683195394117,0.6115508520775307,0.6499857870012927,0.36923168046048377,0.35001421299860247,0.38844914792236507,0.3179309089341204,0.3042538253551222,0.3316079925131186,0.957097926318273,0.9551881560897615,0.9590076965467844,0.02323315074528436,0.016369215642908212,0.030097085847660507,0.0,0.0,0.0,15.19465323975975,14.622843797110258,15.766462682409243,1.547772262539934,1.5152813757418275,1.5802631493380404,2.090015885005507,2.049469297159262,2.130562472851752,0.1452721153443283,0.14188546290372742,0.14865876778492917,1.0,1.0,1.0,1544.5333333333333,1527.921038234689,1561.1456284319777,0.0,0.0,0.0,0.0,0.0,0.0,0.0005967336306329249,0.0002483441332487932,0.0009451231280170566,9.0,9.0,9.0,0.0,0.0,0.0,1544.5333333333333,1527.921038234689,1561.1456284319777,1.0,1.0,1.0,0.006812880921017725,0.006456241946371546,0.007169519895663904,31699.98072392394,29531.137061541383,33868.8243863065,4416.366476119092,4130.940168721796,4701.792783516388,1.0,1.0,1.0,0.29024822913624976,0.28507401228623636,0.29542244598626316,0.9957174254929252,0.9894399852227309,1.0019948657631195,1.0,1.0,1.0,1.0,1.0,1.0,0.12679098274668069,0.0867043791531525,0.16687758634020888,0.0
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,0.7,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7116741369599962,0.7036480272149145,0.7197002467050778,0.0,0.0,0.20388926630434784,0.21269799130879852,0.21088701541129382,0.21450896720630322,0.018790067155716673,0.018690755665433132,0.018889378646000213,0.6307683195394117,0.6115508520775307,0.6499857870012927,0.36923168046048377,0.35001421299860247,0.38844914792236507,0.3179309089341204,0.3042538253551222,0.3316079925131186,0.957097926318273,0.9551881560897615,0.9590076965467844,0.02323315074528436,0.016369215642908212,0.030097085847660507,0.0,0.0,0.0,15.19465323975975,14.622843797110258,15.766462682409243,1.547772262539934,1.5152813757418275,1.5802631493380404,2.090015885005507,2.049469297159262,2.130562472851752,0.1452721153443283,0.14188546290372742,0.14865876778492917,1.0,1.0,1.0,1544.5333333333333,1527.921038234689,1561.1456284319777,0.0,0.0,0.0,0.0,0.0,0.0,0.0005967336306329249,0.0002483441332487932,0.0009451231280170566,9.0,9.0,9.0,0.0,0.0,0.0,1544.5333333333333,1527.921038234689,1561.1456284319777,1.0,1.0,1.0,0.006812880921017725,0.006456241946371546,0.007169519895663904,31699.98072392394,29531.137061541383,33868.8243863065,4416.366476119092,4130.940168721796,4701.792783516388,1.0,1.0,1.0,0.29024822913624976,0.28507401228623636,0.29542244598626316,0.9957174254929252,0.9894399852227309,1.0019948657631195,1.0,1.0,1.0,1.0,1.0,1.0,0.12679098274668069,0.0867043791531525,0.16687758634020888,0.0
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.3,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7116741369599962,0.7036480272149145,0.7197002467050778,0.0,0.0,0.20388926630434784,0.21269799130879852,0.21088701541129382,0.21450896720630322,0.018790067155716673,0.018690755665433132,0.018889378646000213,0.6307683195394117,0.6115508520775307,0.6499857870012927,0.36923168046048377,0.35001421299860247,0.38844914792236507,0.3179309089341204,0.3042538253551222,0.3316079925131186,0.957097926318273,0.9551881560897615,0.9590076965467844,0.02323315074528436,0.016369215642908212,0.030097085847660507,0.0,0.0,0.0,15.19465323975975,14.622843797110258,15.766462682409243,1.547772262539934,1.5152813757418275,1.5802631493380404,2.090015885005507,2.049469297159262,2.130562472851752,0.1452721153443283,0.14188546290372742,0.14865876778492917,1.0,1.0,1.0,1544.5333333333333,1527.921038234689,1561.1456284319777,0.0,0.0,0.0,0.0,0.0,0.0,0.0005967336306329249,0.0002483441332487932,0.0009451231280170566,9.0,9.0,9.0,0.0,0.0,0.0,1544.5333333333333,1527.921038234689,1561.1456284319777,1.0,1.0,1.0,0.006812880921017725,0.006456241946371546,0.007169519895663904,31699.98072392394,29531.137061541383,33868.8243863065,4416.366476119092,4130.940168721796,4701.792783516388,1.0,1.0,1.0,0.29024822913624976,0.28507401228623636,0.29542244598626316,0.9957174254929252,0.9894399852227309,1.0019948657631195,1.0,1.0,1.0,1.0,1.0,1.0,0.12679098274668069,0.0867043791531525,0.16687758634020888,0.0
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,0.7,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7302260174492496,0.7248069078904613,0.735645127008038,0.0,0.0,0.20388926630434784,0.21820082437653116,0.2159282475364816,0.2204734012165807,0.01907395787789385,0.018956919148680505,0.019190996607107196,0.6721549535106537,0.6592995094009332,0.6850103976203742,0.3278450464892402,0.31498960237951934,0.340700490598961,0.33795145233743373,0.3202272917090635,0.35567561296580397,0.9503559401820817,0.9480604144303721,0.9526514659337912,0.015563381855037353,0.010700332772969794,0.02042643093710491,0.0,0.0,0.0,15.516894881405193,14.839969625045795,16.19382013776459,1.5378518535093757,1.5070671348268647,1.5686365721918867,2.0794486433836563,2.0422084405269083,2.1166888462404043,0.15227986756927245,0.14793045143042358,0.15662928370812132,1.0,1.0,1.0,1449.1333333333334,1426.9626998637086,1471.3039668029583,0.0,0.0,0.0,0.0,0.0,0.0,0.0002247644869743999,0.00012152037976299623,0.00032800859418580355,9.0,9.0,9.0,0.0,0.0,0.0,1449.1333333333334,1426.9626998637086,1471.3039668029583,1.0,1.0,1.0,0.007748000140873268,0.007445736671907869,0.008050263609838666,33948.324058795006,31662.052492493884,36234.595625096124,3849.1183769528525,3648.518960919738,4049.7177929859668,1.0,1.0,1.0,0.3059706093297716,0.2994775326439157,0.3124636860156275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21941655597799953,0.1888083557167594,0.25002475623923964,0.0
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.3,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.6844824944159373,0.6734437360134757,0.6955212528183989,0.0,0.0,0.20388926630434784,0.2077759097772285,0.20639946765070286,0.20915235190375417,0.018544490644285167,0.01844744145014763,0.018641539838422705,0.5707817086828565,0.5459281205120994,0.5956352968536136,0.42921829131704037,0.40436470314628303,0.4540718794877977,0.3355802881677745,0.3226670047280209,0.34849357160752814,0.9608965767784051,0.9587608898303707,0.9630322637264396,0.03506892237542648,0.026085574942309044,0.04405226980854391,0.0,0.0,0.0,14.001800610014698,13.51542797463153,14.488173245397865,1.494056721898772,1.4593785121945628,1.528734931602981,2.0125847622716133,1.9641192717501013,2.0610502527931254,0.1366175372603768,0.1326467444877149,0.14058833003303867,1.0,1.0,1.0,1621.8666666666666,1592.2986077441662,1651.4347255891669,0.0,0.0,0.0,0.0,0.0,0.0,0.006944372456396103,0.005276562094188914,0.008612182818603292,9.0,9.0,9.0,0.0,0.0,0.0,1621.8666666666666,1592.2986077441662,1651.4347255891669,1.0,1.0,1.0,0.005802809937460673,0.005467438634179344,0.006138181240742002,26728.93315373693,24894.41046883027,28563.45583864359,4843.783070098025,4476.781595897878,5210.784544298172,1.0,1.0,1.0,0.2761851390460498,0.27225244725597647,0.2801178308361231,0.9590158334772887,0.9299406894181206,0.9880909775364568,1.0,1.0,1.0,1.0,1.0,1.0,0.03464886968110366,0.006129419913627192,0.06316831944858012,0.0
sweep,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.45,0.18,0.45,0.18,1.0,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,1.0,0.7961107336956521,1.0,0.7107603723072341,0.7013909805863591,0.7201297640281091,0.0,0.0,0.20388926630434784,0.2125741039117724,0.21094973529936428,0.2141984725241805,0.01879537868390515,0.018698726231845292,0.018892031135965007,0.6292618508077708,0.6067366910999317,0.6517870105156098,0.3707381491921246,0.3482129894842853,0.3932633088999639,0.32352890549490876,0.31038621621869894,0.3366715947711186,0.9566162107265045,0.9546688523307714,0.9585635691222376,0.025628214195614687,0.017889104024889715,0.03336732436633966,0.0,0.0,0.0,15.203782544462024,14.584773375721436,15.822791713202612,1.5480180447915193,1.515113504243089,1.5809225853399496,2.089998638527584,2.0470897198022144,2.132907557252954,0.14528569550513534,0.14136021790172015,0.14921117310855053,1.0,1.0,1.0,1547.1333333333334,1531.4057278222865,1562.8609388443804,0.0,0.0,0.0,0.0,0.0,0.0,0.0006381060072134916,0.00027681926711847256,0.0009993927473085106,9.0,9.0,9.0,0.0,0.0,0.0,1547.1333333333334,1531.4057278222865,1562.8609388443804,1.0,1.0,1.0,0.00680632722398577,0.006413525895664751,0.007199128552306789,31787.90566527291,29378.00389448828,34197.80743605754,4415.347593484868,4130.850208381328,4699.844978588409,1.0,1.0,1.0,0.28989426514474653,0.2852532119664376,0.29453531832305546,0.9916290408001459,0.977619334014798,1.0056387475854938,1.0,1.0,1.0,1.0,1.0,1.0,0.12885001700899268,0.08780626081793906,0.16989377320004628,0.0
