seed,world,policy,delay,t_irrev,R,adversarial_strength,catastrophe_severity,diversity_floor,enforcement_C,containment_C,containment_duration,concentration_threshold,escrow_rate,audit_p,audit_kappa,penalty_duration,quarantine_strictness,migration_speed,migration_cost,scavenger_enabled,permanence,collapse,capture,mean_welfare,min_welfare,adversarial_share,dove_share,total_diversity,non_adv_diversity,adv_diversity,irreversible_zone_failures,time_to_first_irreversible_failure,fraction_irreversible_zones,last_aid_updates_nonzero,neighbor_metrics_nonzero,signal_truth_corr,mutual_information,enforcement_cost_share,false_positive_punishment_rate,collateral_dove_harm,enforcement_events,strict_zero_capture,containment_cost_share,false_containment_rate,containment_events,extraction_volume,extraction_cap_active_steps,outgoing_influence_volume,influence_throttle_active_steps,aid_intercepted,aid_escrowed,resource_hhi,max_zone_resource_share,migration_follow_events,replication_throttle_active_steps,capture_pressure_before,capture_pressure_after,collateral_welfare_loss
9415,T2_sag_ambiguity_trap,always_cut_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,1.0,0.5627758940420251,0.0,0.08062608762891998,0.8679998068620427,0.3408301433153647,0.4603740555959022,0.6798236418117387,4,6,0.4444444444444444,1.0,1.0,0.9755225470881703,0.8974473501169586,0.0,0.0,0.0,0,0.0,0.0,0.0,0,65.47536889300909,0,0.0,0,65.47536889300909,0.0,0.19585817561313448,0.19790436382811644,0,0,2.269222158587752,2.270781393795316,0.0
9416,T2_sag_ambiguity_trap,always_cut_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,1.0,0.5627753085035068,0.0,0.08031720039794214,0.8684985984099812,0.3370148064189212,0.46415775188849157,0.6795202828762366,4,6,0.4444444444444444,1.0,1.0,0.976500530984291,0.8821001549264957,0.0,0.0,0.0,0,0.0,0.0,0.0,0,65.5263570847164,0,0.0,0,65.5263570847164,0.0,0.19585819875827448,0.19790437568370625,0,0,2.276187911910005,2.277570265920835,0.0
9417,T2_sag_ambiguity_trap,always_cut_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,1.0,0.5627753320206702,0.0,0.08073945195745794,0.8678846007537054,0.33882044388709354,0.45394661163614813,0.6789315661570542,4,6,0.4444444444444444,1.0,1.0,0.9777125725053329,0.9238265161146231,0.0,0.0,0.0,0,0.0,0.0,0.0,0,65.50512273450656,0,0.0,0,65.50512273450656,0.0,0.19585819612757804,0.1979043743361906,0,0,2.2736982174816633,2.2751490138380572,0.0
9418,T2_sag_ambiguity_trap,always_cut_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,1.0,0.5627756511868569,0.0,0.08062800232779253,0.868035890898303,0.3431802682049451,0.451424990550813,0.6794251352447768,4,6,0.4444444444444444,1.0,1.0,0.9762576690893688,0.9280110037190958,0.0,0.0,0.0,0,0.0,0.0,0.0,0,65.497383241189,0,0.0,0,65.497383241189,0.0,0.19585818425102697,0.19790436825268734,0,0,2.271808556368267,2.273299063727541,0.0
9419,T2_sag_ambiguity_trap,always_cut_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,1.0,0.5627751334188008,0.0,0.0805850234456895,0.868109576150448,0.3387887692621448,0.4566961594731458,0.6791151426206677,4,6,0.4444444444444444,1.0,1.0,0.9768987597776293,0.9137181872182333,0.0,0.0,0.0,0,0.0,0.0,0.0,0,65.55022796979569,0,0.0,0,65.55022796979569,0.0,0.19585820559025915,0.1979043791832409,0,0,2.2761940002480676,2.2775840014121416,0.0
9420,T2_sag_ambiguity_trap,always_cut_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,1.0,0.5627750862231343,0.0,0.0810500601275941,0.8674085661040701,0.33977742852733184,0.4585157024898004,0.6798596841723676,4,6,0.4444444444444444,1.0,1.0,0.9769784662940646,0.9011208634987009,0.0,0.0,0.0,0,0.0,0.0,0.0,0,65.53837335209025,0,0.0,0,65.53837335209025,0.0,0.1958582082921269,0.19790438056721016,0,0,2.265226158328995,2.266833526194824,0.0
9421,T2_sag_ambiguity_trap,always_cut_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,1.0,0.5627754102432608,0.0,0.08062097894827956,0.8680039993885166,0.34271953393987187,0.4561335265739674,0.6802686442196271,4,6,0.4444444444444444,1.0,1.0,0.976841996557325,0.9159808517322084,0.0,0.0,0.0,0,0.0,0.0,0.0,0,65.51191291778957,0,0.0,0,65.51191291778957,0.0,0.19585819259392023,0.19790437252615187,0,0,2.267836073685343,2.2694018232826485,0.0
9422,T2_sag_ambiguity_trap,always_cut_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,1.0,0.562775140687187,0.0,0.08097694782112141,0.8675281344638961,0.34307215159527193,0.4553796999150299,0.6799730550757983,4,6,0.4444444444444444,1.0,1.0,0.9756745262822525,0.8988420621226377,0.0,0.0,0.0,0,0.0,0.0,0.0,0,65.5412743220478,0,0.0,0,65.5412743220478,0.0,0.19585820465009235,0.19790437870166092,0,0,2.2658162646031723,2.26742102829063,0.0
9423,T2_sag_ambiguity_trap,always_cut_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,1.0,0.5627751476067728,0.0,0.0808126874877909,0.8678123356623716,0.3373334378324183,0.4625594075458901,0.679137315670293,4,6,0.4444444444444444,1.0,1.0,0.9755883248277442,0.9142244915600127,0.0,0.0,0.0,0,0.0,0.0,0.0,0,65.53492107487219,0,0.0,0,65.53492107487219,0.0,0.19585820405916596,0.1979043783989718,0,0,2.272110410442816,2.2735826560362544,0.0
9424,T2_sag_ambiguity_trap,always_cut_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,1.0,0.5627753981441382,0.0,0.08058497718206092,0.8680865924680904,0.34226849457638087,0.45287533713615197,0.6792994081051498,4,6,0.4444444444444444,1.0,1.0,0.9778041242705449,0.9619594450654109,0.0,0.0,0.0,0,0.0,0.0,0.0,0,65.50798738499122,0,0.0,0,65.50798738499122,0.0,0.19585819571132798,0.19790437412297426,0,0,2.272958830351882,2.2744276856330043,0.0
9400,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5860662618000565,0.0034338027045907153,0.6396596735804954,0.321782715358796,0.314540824055269,0.5713620585799724,0.5998187940367946,2,6,0.2222222222222222,1.0,1.0,0.9697675473748636,0.6379123565354421,0.0,0.0,0.0,0,0.0,0.0,0.0,0,68.0404844053216,0,0.0,0,68.0404844053216,0.0,0.24923673311226943,0.29562244865535164,0,0,2.074722535045777,2.0765562384427225,0.0
9401,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5268104053199472,0.0005862269515034828,0.6416806719525521,0.31974464763081994,0.31634561505659003,0.5720003553235055,0.5974842239475305,2,6,0.2222222222222222,1.0,1.0,0.9719025186757393,0.6915938311516515,0.0,0.0,0.0,0,0.0,0.0,0.0,0,68.11285872862628,0,0.0,0,68.11285872862628,0.0,0.37097398717796004,0.4282746850394198,0,0,2.0752556675266525,2.0771118059867817,0.0
9402,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5502364061477509,0.0009420145551645889,0.6413710837282315,0.3202009473955339,0.3156669043596377,0.5713734584049466,0.5987840917464946,2,6,0.2222222222222222,1.0,1.0,0.966669591363486,0.6113538317359946,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.92797149723344,0,0.0,0,67.92797149723344,0.0,0.2953837385071563,0.32387445690453925,0,0,2.0749596232456136,2.076815426555918,0.0
9403,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5377898222495003,0.0017048789695879962,0.640956162214819,0.3206841385805229,0.3154953930421423,0.57036349901418,0.5974121641927589,2,6,0.2222222222222222,1.0,1.0,0.9683607468753419,0.6671017209298401,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.90897640815469,0,0.0,0,67.90897640815469,0.0,0.28308303043189476,0.31730534307102026,0,0,2.0748530415054844,2.0767089546379673,0.0
9404,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5699995252570189,0.0011718032634483514,0.6420155932043708,0.3195264587010674,0.3160658368900724,0.5703954756344032,0.5976910505849812,2,6,0.2222222222222222,1.0,1.0,0.9699719612541842,0.6508919073289824,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.835991676952,0,0.0,0,67.835991676952,0.0,0.2776516331640165,0.31396763473624484,0,0,2.074053169769552,2.0759433947837094,0.0
9405,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5387853718458987,0.0016325606967553439,0.640189025818336,0.32127657406892396,0.31516087652913305,0.572141514034816,0.5989516748874224,2,6,0.2222222222222222,1.0,1.0,0.971738566765673,0.6513843008314621,0.0,0.0,0.0,0,0.0,0.0,0.0,0,68.12287612999972,0,0.0,0,68.12287612999972,0.0,0.2745870671210842,0.31236569837360406,0,0,2.074977220832239,2.076788988289711,0.0
9406,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5450035284810943,0.0014311867941126251,0.6412245286626658,0.32022183544966676,0.3142596940092223,0.566188908318913,0.5975821514807224,2,6,0.2222222222222222,1.0,1.0,0.9672252420630948,0.5928160372891939,0.0,0.0,0.0,0,0.0,0.0,0.0,0,68.12983646565525,0,0.0,0,68.12983646565525,0.0,0.283641495119048,0.3162428819122909,0,0,2.0744707835944265,2.076372157546836,0.0
9407,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.507923448086554,0.0026662552650235337,0.638162415571702,0.32353372316397233,0.31308875501313627,0.5691476467498849,0.5990564982474598,2,6,0.2222222222222222,1.0,1.0,0.9674907828372284,0.6379123565354421,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.98722556810691,0,0.0,0,67.98722556810691,0.0,0.2626397547351098,0.3028886440324695,0,0,2.0737192978082293,2.0755605484204764,0.0
9408,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.48287517881476116,0.0024845449235493524,0.6413005441842837,0.3203326022286383,0.31470762880726455,0.5696787514578838,0.5979600508118748,2,6,0.2222222222222222,1.0,1.0,0.9677039872226362,0.6540706128863066,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.84108566053536,0,0.0,0,67.84108566053536,0.0,0.26749165883955656,0.30682471919875665,0,0,2.074480825885082,2.076331590107012,0.0
9409,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5483961948740735,0.0007392000773176579,0.642004271847682,0.31939098871326005,0.31590722736380955,0.5715498430703455,0.5984420521571073,2,6,0.2222222222222222,1.0,1.0,0.9685261589047971,0.6225814347452326,0.0,0.0,0.0,0,0.0,0.0,0.0,0,68.133098118039,0,0.0,0,68.133098118039,0.0,0.2900021065238544,0.32040888723959343,0,0,2.0740782128068744,2.0760094691940565,0.0
9410,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5502126430678648,0.000362920585238012,0.6414596049943233,0.31997078118462097,0.31614487123589513,0.5723778160614521,0.598117454254557,2,6,0.2222222222222222,1.0,1.0,0.9669402405574752,0.5800202302008572,0.0,0.0,0.0,0,0.0,0.0,0.0,0,68.06580623418763,0,0.0,0,68.06580623418763,0.0,0.29390209627066705,0.3233495598377905,0,0,2.074439888362896,2.0763252412292412,0.0
9411,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5401219227177342,0.00035811230837436397,0.6418234170640857,0.3196598966065109,0.3166846071247803,0.57292920277546,0.5984813229992543,2,6,0.2222222222222222,1.0,1.0,0.9659909895357192,0.57146745476191,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.92407570561157,0,0.0,0,67.92407570561157,0.0,0.2876539011742063,0.31860446521995633,0,0,2.0743768245920813,2.0762594161731247,0.0
9412,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5344938584914101,0.0010886604143029695,0.6426035197057695,0.3188945538607878,0.3155151823220843,0.5693033049906941,0.597798826360579,2,6,0.2222222222222222,1.0,1.0,0.9692120943559739,0.6659636985889914,0.0,0.0,0.0,0,0.0,0.0,0.0,0,68.0290699417771,0,0.0,0,68.0290699417771,0.0,0.2848577112743748,0.3192776307497868,0,0,2.0749447530402865,2.076826632606655,0.0
9413,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5327563928789214,0.0003583978619693007,0.6403988516627489,0.3211676901995789,0.31431058343676327,0.5683433107349031,0.5988805576989359,2,6,0.2222222222222222,1.0,1.0,0.9667923131079907,0.5647425491459217,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.83464789697952,0,0.0,0,67.83464789697952,0.0,0.2880823676082737,0.3187720758927487,0,0,2.0740552814844992,2.075913658667656,0.0
9414,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.622875695547899,0.0005272771881532157,0.6421300552689436,0.31942129582757056,0.3157063661871785,0.5709681525224478,0.597950893260504,2,6,0.2222222222222222,1.0,1.0,0.9676654173189669,0.6461278738191127,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.95998025285745,0,0.0,0,67.95998025285745,0.0,0.19000861486358825,0.20613952512709402,0,0,2.0747693540498995,2.076663735591547,0.0
9415,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5538972574796898,0.003903754251723808,0.6414837084226939,0.3199556435819097,0.3158035016597707,0.5727845608693277,0.5992076833688051,2,6,0.2222222222222222,1.0,1.0,0.9666545577920076,0.61162510637109,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.94217185689743,0,0.0,0,67.94217185689743,0.0,0.2469618747208761,0.2933534063726625,0,0,2.0751362325953115,2.0769692918008507,0.0
9416,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5614498402801867,0.003209186506576439,0.6429587324315026,0.31859487565822175,0.31672693515976813,0.5722350880623814,0.5979222251517171,2,6,0.2222222222222222,1.0,1.0,0.9677720889424741,0.5821226392748927,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.80785060342,0,0.0,0,67.80785060342,0.0,0.34620167636564103,0.41305430530041637,0,0,2.0748407366124164,2.0767328391917736,0.0
9417,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5034361561485806,0.0017943985609965873,0.6418860231041625,0.31969479537448514,0.3161549746425912,0.5723473528998232,0.5988370746309661,2,6,0.2222222222222222,1.0,1.0,0.9695279233289247,0.6577017192349311,0.0,0.0,0.0,0,0.0,0.0,0.0,0,68.04133698371292,0,0.0,0,68.04133698371292,0.0,0.2790048450861865,0.3148375134518064,0,0,2.075771173984393,2.077599693131542,0.0
9418,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5416878710691672,0.0029044585597979245,0.6419497650583814,0.3194276263575674,0.31655607928281626,0.5726462797448997,0.5983922616526285,2,6,0.2222222222222222,1.0,1.0,0.9676230115145023,0.628569665262727,0.0,0.0,0.0,0,0.0,0.0,0.0,0,68.0495754500114,0,0.0,0,68.0495754500114,0.0,0.2849047087522641,0.317437801151647,0,0,2.074034237787081,2.0759116556658355,0.0
9419,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5244607847279017,0.0012882318484999647,0.6408358927929513,0.32070890914842604,0.31621132171523686,0.5733359615482186,0.5982760390076404,2,6,0.2222222222222222,1.0,1.0,0.9685611115757757,0.6112381529420721,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.83442830585287,0,0.0,0,67.83442830585287,0.0,0.28008533318450773,0.3142864721599669,0,0,2.0756438611380696,2.0774747702723118,0.0
9420,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5363226916562327,0.002533023673327724,0.6413432106947812,0.3201011064374267,0.3157804239647333,0.5721036235106912,0.599253311561237,2,6,0.2222222222222222,1.0,1.0,0.9685938024306117,0.6659636985889914,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.9162917613028,0,0.0,0,67.9162917613028,0.0,0.2716175206786122,0.30867818607823877,0,0,2.074268269265819,2.076130174743948,0.0
9421,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.49122465266109205,0.0016408234339313423,0.639774631457715,0.32184710506676045,0.3146598731364105,0.5714181127244813,0.5998780140251367,2,6,0.2222222222222222,1.0,1.0,0.968727435095159,0.6001128634649121,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.73833741235612,0,0.0,0,67.73833741235612,0.0,0.2222799016131399,0.24786046773552797,0,0,2.0733832592237524,2.0752419618912032,0.0
9422,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.6080644934796953,0.02003705190232001,0.6428658436577193,0.3184772633598973,0.3165635850389835,0.572403553551747,0.5987077983795422,2,6,0.2222222222222222,1.0,1.0,0.9669269241212647,0.6121218353128246,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.9557672047851,0,0.0,0,67.9557672047851,0.0,0.19266932776402623,0.20735721164910242,0,0,2.0745850383798836,2.07648056589084,0.0
9423,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5019000367124985,0.002408429650767988,0.6421444905785709,0.3193643624586581,0.3144356495533479,0.5676343253246574,0.5988252114838718,2,6,0.2222222222222222,1.0,1.0,0.9667261880638064,0.5964527205446011,0.0,0.0,0.0,0,0.0,0.0,0.0,0,67.99199705031924,0,0.0,0,67.99199705031924,0.0,0.21968895796329233,0.2458591640771853,0,0,2.0742373175515283,2.07613490169784,0.0
9424,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,0.0,1.0,0.5381901239373909,0.0023919488367026686,0.6419812420636557,0.31956783490558927,0.3166065892709301,0.5731562248165657,0.5979992992322444,2,6,0.2222222222222222,1.0,1.0,0.9696458224795866,0.6668276415662869,0.0,0.0,0.0,0,0.0,0.0,0.0,0,68.0494092711235,0,0.0,0,68.0494092711235,0.0,0.36541681518129226,0.42625429168067536,0,0,2.0760309021362615,2.0778789420256634,0.0
9400,T3_monoculture_trap,monoculture_optimizer,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,0.0,0.4975771531694238,6.771176711901168e-05,0.027547583428535048,0.7742652071153145,0.41308660778501594,0.5532232726492539,0.0,5,48,0.5555555555555556,1.0,1.0,0.8533247824192922,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,55.85572232961898,0,0.0,0,55.85572232961898,0.0,0.22550698936511707,0.24697961235022983,0,0,0.5930562911931188,0.5921287260867806,0.0
9401,T3_monoculture_trap,monoculture_optimizer,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,0.0,0.5033602932640505,9.234557893673885e-05,0.02808323334691235,0.7695692496486062,0.41556997238330073,0.5603207809209576,0.0,5,48,0.5555555555555556,1.0,1.0,0.8670546254470775,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,56.10303638233765,0,0.0,0,56.10303638233765,0.0,0.2182980557085293,0.2416681078294989,0,0,0.5927988889888584,0.5918654696537338,0.0
9402,T3_monoculture_trap,monoculture_optimizer,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,0.0,0.48926795033955806,7.910017559851503e-05,0.027953432139471504,0.7698176581191107,0.4164428054613626,0.5546818123118205,0.0,5,48,0.5555555555555556,1.0,1.0,0.849692308836505,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,56.00093560169946,0,0.0,0,56.00093560169946,0.0,0.23124587783022907,0.249616203618366,0,0,0.5944724555363335,0.5935430331871039,0.0
9403,T3_monoculture_trap,monoculture_optimizer,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,0.0,0.500895349733513,8.920792211525823e-05,0.027895199469223843,0.7715857703458954,0.4149562142489456,0.5592615592427247,0.0,5,48,0.5555555555555556,1.0,1.0,0.8557779217053076,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,55.98231585853762,0,0.0,0,55.98231585853762,0.0,0.2215404082637334,0.24486890650722928,0,0,0.5927053858542953,0.5917739195479518,0.0
9404,T3_monoculture_trap,monoculture_optimizer,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,0.0,0.4998006923563826,7.68297013793566e-05,0.02785652522129612,0.7709868790672388,0.4161846842178842,0.5615203107323845,0.0,5,48,0.5555555555555556,1.0,1.0,0.8568027792306873,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,56.11174070964616,0,0.0,0,56.11174070964616,0.0,0.2233264922132709,0.24590170845530568,0,0,0.592999618087239,0.5920678670804638,0.0
9405,T3_monoculture_trap,monoculture_optimizer,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,0.0,0.4919886006142184,7.6179838224231e-05,0.027663815183563464,0.7731521552638344,0.41313199274275597,0.5493623557260853,0.0,5,48,0.5555555555555556,1.0,1.0,0.8663820740840752,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,55.88553743207703,0,0.0,0,55.88553743207703,0.0,0.23112368500104463,0.250559829590325,0,0,0.5937414642643254,0.5928151438024888,0.0
9406,T3_monoculture_trap,monoculture_optimizer,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,0.0,0.495269988997911,6.842961513343523e-05,0.02800028989687541,0.7697773314181049,0.4158042241826732,0.5565764451670724,0.0,5,48,0.5555555555555556,1.0,1.0,0.841312684393865,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,56.12792482377424,0,0.0,0,56.12792482377424,0.0,0.2277848425401371,0.2483511329310338,0,0,0.5937002051703267,0.5927692810056067,0.0
9407,T3_monoculture_trap,monoculture_optimizer,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,0.0,0.49347449911450325,7.389478448474794e-05,0.0275269214334494,0.7728124001369849,0.41355314134229676,0.5519309408112987,0.0,5,48,0.5555555555555556,1.0,1.0,0.8447719877886647,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,56.18388103388171,0,0.0,0,56.18388103388171,0.0,0.22950590083486713,0.2490234153865414,0,0,0.5938013204501941,0.5928714252785586,0.0
9408,T3_monoculture_trap,monoculture_optimizer,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,0.0,0.4966513799089103,6.81923364306355e-05,0.02764739035212717,0.7722931505361881,0.4149083103752168,0.5569072832271014,0.0,5,48,0.5555555555555556,1.0,1.0,0.8497031558380957,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,56.09439547628466,0,0.0,0,56.09439547628466,0.0,0.2270585447582983,0.24761460845761213,0,0,0.5933561545003757,0.592426891427202,0.0
9409,T3_monoculture_trap,monoculture_optimizer,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.45,0.22,0.08,0,0.0,1.0,0.0,0.5022574932010372,6.661083859897835e-05,0.027982927448370016,0.7709600229547938,0.41579869716656126,0.5606765912328541,0.0,5,48,0.5555555555555556,1.0,1.0,0.840985635838823,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,55.936079903964036,0,0.0,0,55.936079903964036,0.0,0.21935520907318964,0.24278016963055785,0,0,0.592727585979107,0.5917966541836145,0.0
