class_id,k,persistence,class_size
bb5a0375ea02f1d5,2,0.5,47
bb5a0375ea02f1d5,3,0.5,47
bb5a0375ea02f1d5,4,0.5,47
ce57ef12c4a6419a,0,1.0,47
ce57ef12c4a6419a,1,1.0,47
ce57ef12c4a6419a,2,1.0,47
ce57ef12c4a6419a,3,1.0,47
ce57ef12c4a6419a,4,0.5,47
dc1cf62e6e94708a,0,1.0,47
dc1cf62e6e94708a,1,0.0,47
dc1cf62e6e94708a,2,0.0,47
dc1cf62e6e94708a,3,0.0,47
dc1cf62e6e94708a,4,0.0,47
f053f95ac28e0b8b,0,1.0,47
f053f95ac28e0b8b,1,0.0,47
f053f95ac28e0b8b,2,0.0,47
f053f95ac28e0b8b,3,0.0,47
f053f95ac28e0b8b,4,0.0,47
1a066aff2833ad6d,0,1.0,46
1a066aff2833ad6d,1,0.5,46
1a066aff2833ad6d,2,0.5,46
1a066aff2833ad6d,3,0.5,46
1a066aff2833ad6d,4,0.5,46
757155a934f5b7dc,0,1.0,46
757155a934f5b7dc,1,0.0,46
757155a934f5b7dc,2,0.0,46
757155a934f5b7dc,3,0.0,46
757155a934f5b7dc,4,0.0,46
8e660c45b5627730,0,1.0,46
8e660c45b5627730,1,0.0,46
8e660c45b5627730,2,0.0,46
8e660c45b5627730,3,0.0,46
8e660c45b5627730,4,0.0,46
ae1b3875d49b6367,0,1.0,46
ae1b3875d49b6367,1,0.5,46
ae1b3875d49b6367,2,0.5,46
ae1b3875d49b6367,3,0.5,46
ae1b3875d49b6367,4,0.5,46
f4bde60e9c0a9ea8,0,1.0,46
f4bde60e9c0a9ea8,1,1.0,46
f4bde60e9c0a9ea8,2,1.0,46
f4bde60e9c0a9ea8,3,0.5,46
f4bde60e9c0a9ea8,4,0.5,46
f790402ad996edb3,0,1.0,46
f790402ad996edb3,1,0.5,46
f790402ad996edb3,2,0.5,46
f790402ad996edb3,3,0.5,46
f790402ad996edb3,4,0.5,46
2cf228f89c52502f,0,1.0,45
2cf228f89c52502f,1,0.5,45
2cf228f89c52502f,2,0.5,45
2cf228f89c52502f,3,0.5,45
2cf228f89c52502f,4,0.5,45
32e5584e11de19a6,0,1.0,45
32e5584e11de19a6,1,0.0,45
32e5584e11de19a6,2,0.0,45
32e5584e11de19a6,3,0.0,45
32e5584e11de19a6,4,0.0,45
333d4ad2334fa474,0,1.0,45
333d4ad2334fa474,1,0.0,45
333d4ad2334fa474,2,0.0,45
333d4ad2334fa474,3,0.0,45
333d4ad2334fa474,4,0.0,45
3eec7cd8557c22ad,0,1.0,45
3eec7cd8557c22ad,1,0.0,45
3eec7cd8557c22ad,2,0.0,45
3eec7cd8557c22ad,3,0.0,45
3eec7cd8557c22ad,4,0.0,45
4db0c90fdf0acb73,0,1.0,45
4db0c90fdf0acb73,1,0.5,45
4db0c90fdf0acb73,2,0.5,45
4db0c90fdf0acb73,3,0.5,45
4db0c90fdf0acb73,4,0.5,45
5eef51a25b003d4e,0,1.0,45
5eef51a25b003d4e,1,1.0,45
5eef51a25b003d4e,2,0.0,45
5eef51a25b003d4e,3,0.0,45
5eef51a25b003d4e,4,0.0,45
8490cc87ffd7df90,0,1.0,45
8490cc87ffd7df90,1,1.0,45
8490cc87ffd7df90,2,0.0,45
8490cc87ffd7df90,3,0.0,45
8490cc87ffd7df90,4,0.0,45
89575e35be739026,0,1.0,45
89575e35be739026,1,1.0,45
89575e35be739026,2,0.5,45
89575e35be739026,3,0.5,45
89575e35be739026,4,0.5,45
8a9616136ed4af33,0,1.0,45
8a9616136ed4af33,1,0.0,45
8a9616136ed4af33,2,0.0,45
8a9616136ed4af33,3,0.0,45
8a9616136ed4af33,4,0.0,45
8def91ef5847af5a,0,1.0,45
8def91ef5847af5a,1,0.0,45
8def91ef5847af5a,2,0.0,45
8def91ef5847af5a,3,0.0,45
8def91ef5847af5a,4,0.0,45
917644520a340b49,0,1.0,45
917644520a340b49,1,1.0,45
917644520a340b49,2,1.0,45
917644520a340b49,3,1.0,45
917644520a340b49,4,1.0,45
a6dc1f7f22c31699,0,1.0,45
a6dc1f7f22c31699,1,0.5,45
a6dc1f7f22c31699,2,0.5,45
a6dc1f7f22c31699,3,0.5,45
a6dc1f7f22c31699,4,0.5,45
b1a57eb203f45eda,0,1.0,45
b1a57eb203f45eda,1,0.0,45
b1a57eb203f45eda,2,0.0,45
b1a57eb203f45eda,3,0.0,45
b1a57eb203f45eda,4,0.0,45
b5b2fb602d9fc52e,0,1.0,45
b5b2fb602d9fc52e,1,1.0,45
b5b2fb602d9fc52e,2,1.0,45
b5b2fb602d9fc52e,3,0.5,45
b5b2fb602d9fc52e,4,0.5,45
b957122507d551c7,0,1.0,45
b957122507d551c7,1,0.5,45
b957122507d551c7,2,0.5,45
b957122507d551c7,3,0.5,45
b957122507d551c7,4,0.5,45
c863cb7e6210f94a,0,1.0,45
c863cb7e6210f94a,1,0.0,45
c863cb7e6210f94a,2,0.0,45
c863cb7e6210f94a,3,0.0,45
c863cb7e6210f94a,4,0.0,45
d7dbbf1256cb46e4,0,1.0,45
d7dbbf1256cb46e4,1,0.0,45
d7dbbf1256cb46e4,2,0.0,45
d7dbbf1256cb46e4,3,0.0,45
d7dbbf1256cb46e4,4,0.0,45
ec00257b27932151,0,1.0,45
ec00257b27932151,1,0.0,45
ec00257b27932151,2,0.0,45
ec00257b27932151,3,0.0,45
ec00257b27932151,4,0.0,45
f2400457c55ff4a2,0,1.0,45
f2400457c55ff4a2,1,0.5,45
f2400457c55ff4a2,2,0.5,45
f2400457c55ff4a2,3,0.5,45
f2400457c55ff4a2,4,0.5,45
f937144f7ce51614,0,1.0,45
f937144f7ce51614,1,0.5,45
f937144f7ce51614,2,0.5,45
f937144f7ce51614,3,0.5,45
f937144f7ce51614,4,0.5,45
f96e064ba4ec3244,0,1.0,45
f96e064ba4ec3244,1,0.5,45
f96e064ba4ec3244,2,0.5,45
f96e064ba4ec3244,3,0.5,45
f96e064ba4ec3244,4,0.5,45
febbbb49a55775b1,0,1.0,45
febbbb49a55775b1,1,0.5,45
febbbb49a55775b1,2,0.5,45
febbbb49a55775b1,3,0.5,45
febbbb49a55775b1,4,0.5,45
025d748256a6347e,0,1.0,44
025d748256a6347e,1,1.0,44
025d748256a6347e,2,0.5,44
025d748256a6347e,3,0.5,44
025d748256a6347e,4,0.5,44
0d94c52d6b7aa932,0,1.0,44
0d94c52d6b7aa932,1,0.0,44
0d94c52d6b7aa932,2,0.0,44
0d94c52d6b7aa932,3,0.0,44
0d94c52d6b7aa932,4,0.0,44
0ea947357d7ed7f7,0,1.0,44
0ea947357d7ed7f7,1,0.0,44
0ea947357d7ed7f7,2,0.0,44
0ea947357d7ed7f7,3,0.0,44
0ea947357d7ed7f7,4,0.0,44
14c797bb9f73e45f,0,1.0,44
14c797bb9f73e45f,1,0.5,44
14c797bb9f73e45f,2,0.5,44
14c797bb9f73e45f,3,0.5,44
14c797bb9f73e45f,4,0.5,44
210dc2e782ce6534,0,1.0,44
210dc2e782ce6534,1,0.0,44
210dc2e782ce6534,2,0.0,44
210dc2e782ce6534,3,0.0,44
210dc2e782ce6534,4,0.0,44
3fe0a0b8cc845199,0,1.0,44
3fe0a0b8cc845199,1,0.0,44
3fe0a0b8cc845199,2,0.0,44
3fe0a0b8cc845199,3,0.0,44
3fe0a0b8cc845199,4,0.0,44
4f453172a8426bab,0,1.0,44
4f453172a8426bab,1,0.5,44
4f453172a8426bab,2,0.5,44
4f453172a8426bab,3,0.5,44
4f453172a8426bab,4,0.5,44
5a066ebdbd318c69,0,1.0,44
5a066ebdbd318c69,1,1.0,44
5a066ebdbd318c69,2,0.5,44
5a066ebdbd318c69,3,0.5,44
5a066ebdbd318c69,4,0.5,44
678f98ee2e7f9c8b,0,1.0,44
678f98ee2e7f9c8b,1,0.5,44
678f98ee2e7f9c8b,2,0.5,44
678f98ee2e7f9c8b,3,0.5,44
678f98ee2e7f9c8b,4,0.5,44
7d9b057d74de858b,0,1.0,44
7d9b057d74de858b,1,1.0,44
7d9b057d74de858b,2,0.0,44
7d9b057d74de858b,3,0.0,44
7d9b057d74de858b,4,0.0,44
8b9af0670cc3f27c,0,1.0,44
8b9af0670cc3f27c,1,1.0,44
8b9af0670cc3f27c,2,1.0,44
8b9af0670cc3f27c,3,1.0,44
8b9af0670cc3f27c,4,1.0,44
8c47e46e0807a79b,0,1.0,44
8c47e46e0807a79b,1,0.0,44
8c47e46e0807a79b,2,0.0,44
8c47e46e0807a79b,3,0.0,44
8c47e46e0807a79b,4,0.0,44
8ec86fb0b3d4817f,0,1.0,44
8ec86fb0b3d4817f,1,0.5,44
8ec86fb0b3d4817f,2,0.5,44
8ec86fb0b3d4817f,3,0.5,44
8ec86fb0b3d4817f,4,0.5,44
8f3d72235e3221bc,0,1.0,44
8f3d72235e3221bc,1,0.0,44
8f3d72235e3221bc,2,0.0,44
8f3d72235e3221bc,3,0.0,44
8f3d72235e3221bc,4,0.0,44
9e4ed1038f097ccf,0,1.0,44
9e4ed1038f097ccf,1,0.5,44
9e4ed1038f097ccf,2,0.5,44
9e4ed1038f097ccf,3,0.5,44
9e4ed1038f097ccf,4,0.5,44
b4e0b199b0141562,0,1.0,44
b4e0b199b0141562,1,0.0,44
b4e0b199b0141562,2,0.0,44
b4e0b199b0141562,3,0.0,44
b4e0b199b0141562,4,0.0,44
b9cec39a02f08a31,0,1.0,44
b9cec39a02f08a31,1,0.0,44
b9cec39a02f08a31,2,0.0,44
b9cec39a02f08a31,3,0.0,44
b9cec39a02f08a31,4,0.0,44
c94a6b6406620b62,0,1.0,44
c94a6b6406620b62,1,0.5,44
c94a6b6406620b62,2,0.5,44
c94a6b6406620b62,3,0.5,44
c94a6b6406620b62,4,0.5,44
da90947f1780706a,0,1.0,44
da90947f1780706a,1,0.5,44
da90947f1780706a,2,0.5,44
da90947f1780706a,3,0.5,44
da90947f1780706a,4,0.5,44
e1b5b30ad9c78faf,0,1.0,44
e1b5b30ad9c78faf,1,1.0,44
e1b5b30ad9c78faf,2,0.5,44
e1b5b30ad9c78faf,3,0.5,44
e1b5b30ad9c78faf,4,0.5,44
fb929282347e51f7,0,1.0,44
fb929282347e51f7,1,0.0,44
fb929282347e51f7,2,0.0,44
fb929282347e51f7,3,0.0,44
fb929282347e51f7,4,0.0,44
fccec98bb59716d3,0,1.0,44
fccec98bb59716d3,1,0.0,44
fccec98bb59716d3,2,0.0,44
fccec98bb59716d3,3,0.0,44
fccec98bb59716d3,4,0.0,44
1006c10b490212e1,0,1.0,43
1006c10b490212e1,1,0.5,43
1006c10b490212e1,2,0.5,43
1006c10b490212e1,3,0.5,43
1006c10b490212e1,4,0.5,43
1bfb1ae05c49204c,0,1.0,43
1bfb1ae05c49204c,1,0.5,43
1bfb1ae05c49204c,2,0.5,43
1bfb1ae05c49204c,3,0.5,43
1bfb1ae05c49204c,4,0.5,43
2e3585bf561a7033,0,1.0,43
2e3585bf561a7033,1,0.5,43
2e3585bf561a7033,2,0.5,43
2e3585bf561a7033,3,0.5,43
2e3585bf561a7033,4,0.5,43
4330d121c856340b,0,1.0,43
4330d121c856340b,1,0.0,43
4330d121c856340b,2,0.0,43
4330d121c856340b,3,0.0,43
4330d121c856340b,4,0.0,43
45e54137ad749d4a,0,1.0,43
45e54137ad749d4a,1,0.0,43
45e54137ad749d4a,2,0.0,43
45e54137ad749d4a,3,0.0,43
45e54137ad749d4a,4,0.0,43
4b9cb97d6c92c396,0,1.0,43
4b9cb97d6c92c396,1,1.0,43
4b9cb97d6c92c396,2,1.0,43
4b9cb97d6c92c396,3,1.0,43
4b9cb97d6c92c396,4,1.0,43
4c45fbf6573a0190,0,1.0,43
4c45fbf6573a0190,1,1.0,43
4c45fbf6573a0190,2,1.0,43
4c45fbf6573a0190,3,1.0,43
4c45fbf6573a0190,4,1.0,43
52b11f53c548af0f,0,1.0,43
52b11f53c548af0f,1,0.5,43
52b11f53c548af0f,2,0.5,43
52b11f53c548af0f,3,0.5,43
52b11f53c548af0f,4,0.5,43
718129c8bed453b1,0,1.0,43
718129c8bed453b1,1,0.5,43
718129c8bed453b1,2,0.0,43
718129c8bed453b1,3,0.0,43
718129c8bed453b1,4,0.0,43
78ce8ff5b0d7e3e3,0,1.0,43
78ce8ff5b0d7e3e3,1,0.5,43
78ce8ff5b0d7e3e3,2,0.5,43
78ce8ff5b0d7e3e3,3,0.5,43
78ce8ff5b0d7e3e3,4,0.5,43
7c048f91578b0c81,0,1.0,43
7c048f91578b0c81,1,0.5,43
7c048f91578b0c81,2,0.5,43
7c048f91578b0c81,3,0.5,43
7c048f91578b0c81,4,0.5,43
8de1740364c27558,0,1.0,43
8de1740364c27558,1,1.0,43
8de1740364c27558,2,1.0,43
8de1740364c27558,3,0.0,43
8de1740364c27558,4,0.0,43
9aa40fd5d5003b98,0,1.0,43
9aa40fd5d5003b98,1,0.5,43
9aa40fd5d5003b98,2,0.5,43
9aa40fd5d5003b98,3,0.5,43
9aa40fd5d5003b98,4,0.5,43
9bfdda2a952d2f16,0,1.0,43
9bfdda2a952d2f16,1,0.5,43
9bfdda2a952d2f16,2,0.5,43
9bfdda2a952d2f16,3,0.5,43
9bfdda2a952d2f16,4,0.5,43
a23ed826db33f06e,0,1.0,43
a23ed826db33f06e,1,0.5,43
a23ed826db33f06e,2,0.5,43
a23ed826db33f06e,3,0.5,43
a23ed826db33f06e,4,0.5,43
a2598a2a908de074,0,1.0,43
a2598a2a908de074,1,0.0,43
a2598a2a908de074,2,0.0,43
a2598a2a908de074,3,0.0,43
a2598a2a908de074,4,0.0,43
b31e7688d6334e5f,0,1.0,43
b31e7688d6334e5f,1,0.5,43
b31e7688d6334e5f,2,0.5,43
b31e7688d6334e5f,3,0.5,43
b31e7688d6334e5f,4,0.5,43
bc4e1a8460b81296,0,1.0,43
bc4e1a8460b81296,1,1.0,43
bc4e1a8460b81296,2,1.0,43
bc4e1a8460b81296,3,0.5,43
bc4e1a8460b81296,4,0.5,43
c3cb20392b0b99fb,0,1.0,43
c3cb20392b0b99fb,1,0.5,43
c3cb20392b0b99fb,2,0.5,43
c3cb20392b0b99fb,3,0.5,43
c3cb20392b0b99fb,4,0.5,43
cfd3c60fdb66f005,0,1.0,43
cfd3c60fdb66f005,1,1.0,43
cfd3c60fdb66f005,2,0.0,43
cfd3c60fdb66f005,3,0.0,43
cfd3c60fdb66f005,4,0.0,43
cfe3b453c2d85ccb,0,1.0,43
cfe3b453c2d85ccb,1,0.5,43
cfe3b453c2d85ccb,2,0.5,43
cfe3b453c2d85ccb,3,0.5,43
cfe3b453c2d85ccb,4,0.5,43
f2c7243bb22318fe,0,1.0,43
f2c7243bb22318fe,1,1.0,43
f2c7243bb22318fe,2,1.0,43
f2c7243bb22318fe,3,0.0,43
f2c7243bb22318fe,4,0.0,43
f94aaa0eb0938b1a,0,1.0,43
f94aaa0eb0938b1a,1,0.0,43
f94aaa0eb0938b1a,2,0.0,43
f94aaa0eb0938b1a,3,0.0,43
f94aaa0eb0938b1a,4,0.0,43
fd17b16a28c62025,0,1.0,43
fd17b16a28c62025,1,1.0,43
fd17b16a28c62025,2,1.0,43
fd17b16a28c62025,3,1.0,43
fd17b16a28c62025,4,1.0,43
fd901ac787df1f2d,0,1.0,43
fd901ac787df1f2d,1,1.0,43
fd901ac787df1f2d,2,0.5,43
fd901ac787df1f2d,3,0.5,43
fd901ac787df1f2d,4,0.5,43
069d32ca4c99fa88,0,1.0,42
069d32ca4c99fa88,1,0.0,42
069d32ca4c99fa88,2,0.0,42
069d32ca4c99fa88,3,0.0,42
069d32ca4c99fa88,4,0.0,42
0b7727cded33f0f6,0,1.0,42
0b7727cded33f0f6,1,0.0,42
0b7727cded33f0f6,2,0.0,42
0b7727cded33f0f6,3,0.0,42
0b7727cded33f0f6,4,0.0,42
148030aba632c060,0,1.0,42
148030aba632c060,1,0.5,42
148030aba632c060,2,0.5,42
148030aba632c060,3,0.5,42
148030aba632c060,4,0.5,42
1e565464cbc3b2f5,0,1.0,42
1e565464cbc3b2f5,1,1.0,42
1e565464cbc3b2f5,2,1.0,42
1e565464cbc3b2f5,3,1.0,42
1e565464cbc3b2f5,4,1.0,42
418268609c663190,0,1.0,42
418268609c663190,1,0.0,42
418268609c663190,2,0.0,42
418268609c663190,3,0.0,42
418268609c663190,4,0.0,42
42a8a4caf78a1c0a,0,1.0,42
42a8a4caf78a1c0a,1,0.0,42
42a8a4caf78a1c0a,2,0.0,42
42a8a4caf78a1c0a,3,0.0,42
42a8a4caf78a1c0a,4,0.0,42
4438cc90f769802e,0,1.0,42
4438cc90f769802e,1,0.0,42
4438cc90f769802e,2,0.0,42
4438cc90f769802e,3,0.0,42
4438cc90f769802e,4,0.0,42
6feb3744c86fcddb,0,1.0,42
6feb3744c86fcddb,1,0.5,42
6feb3744c86fcddb,2,0.5,42
6feb3744c86fcddb,3,0.5,42
6feb3744c86fcddb,4,0.5,42
7872c4c377df79a1,0,1.0,42
7872c4c377df79a1,1,1.0,42
7872c4c377df79a1,2,0.5,42
7872c4c377df79a1,3,0.5,42
7872c4c377df79a1,4,0.5,42
7c16d1aadca429cf,0,1.0,42
7c16d1aadca429cf,1,0.0,42
7c16d1aadca429cf,2,0.0,42
7c16d1aadca429cf,3,0.0,42
7c16d1aadca429cf,4,0.0,42
86460e85d7e6a763,0,1.0,42
86460e85d7e6a763,1,0.0,42
86460e85d7e6a763,2,0.0,42
86460e85d7e6a763,3,0.0,42
86460e85d7e6a763,4,0.0,42
8999fde84148adb5,0,1.0,42
8999fde84148adb5,1,0.5,42
8999fde84148adb5,2,0.0,42
8999fde84148adb5,3,0.0,42
8999fde84148adb5,4,0.0,42
bf6cbe15411a3e81,0,1.0,42
bf6cbe15411a3e81,1,0.0,42
bf6cbe15411a3e81,2,0.0,42
bf6cbe15411a3e81,3,0.0,42
bf6cbe15411a3e81,4,0.0,42
c1f5b16955c5bae8,0,1.0,42
c1f5b16955c5bae8,1,1.0,42
c1f5b16955c5bae8,2,1.0,42
c1f5b16955c5bae8,3,1.0,42
c1f5b16955c5bae8,4,1.0,42
c2cba1d29e94ddde,0,1.0,42
c2cba1d29e94ddde,1,0.0,42
c2cba1d29e94ddde,2,0.0,42
c2cba1d29e94ddde,3,0.0,42
c2cba1d29e94ddde,4,0.0,42
c53d5600115f602d,0,1.0,42
c53d5600115f602d,1,0.0,42
c53d5600115f602d,2,0.0,42
c53d5600115f602d,3,0.0,42
c53d5600115f602d,4,0.0,42
c6b1abaa6b929831,0,1.0,42
c6b1abaa6b929831,1,0.5,42
c6b1abaa6b929831,2,0.5,42
c6b1abaa6b929831,3,0.5,42
c6b1abaa6b929831,4,0.5,42
d4381cfaeb3b384f,0,1.0,42
d4381cfaeb3b384f,1,0.5,42
d4381cfaeb3b384f,2,0.5,42
d4381cfaeb3b384f,3,0.5,42
d4381cfaeb3b384f,4,0.5,42
dea25b21d4a3f142,0,1.0,42
dea25b21d4a3f142,1,0.0,42
dea25b21d4a3f142,2,0.0,42
dea25b21d4a3f142,3,0.0,42
dea25b21d4a3f142,4,0.0,42
0c9a89c3163a0960,0,1.0,41
0c9a89c3163a0960,1,0.0,41
0c9a89c3163a0960,2,0.0,41
0c9a89c3163a0960,3,0.0,41
0c9a89c3163a0960,4,0.0,41
0f7eb6b38a07e024,0,1.0,41
0f7eb6b38a07e024,1,0.5,41
0f7eb6b38a07e024,2,0.5,41
0f7eb6b38a07e024,3,0.5,41
0f7eb6b38a07e024,4,0.5,41
1f3da9ec1bbe4b9e,0,1.0,41
1f3da9ec1bbe4b9e,1,0.0,41
1f3da9ec1bbe4b9e,2,0.0,41
1f3da9ec1bbe4b9e,3,0.0,41
1f3da9ec1bbe4b9e,4,0.0,41
2b5b4112a5c472cd,0,1.0,41
2b5b4112a5c472cd,1,1.0,41
2b5b4112a5c472cd,2,0.0,41
2b5b4112a5c472cd,3,0.0,41
2b5b4112a5c472cd,4,0.0,41
34aeb55c3d38743d,0,1.0,41
34aeb55c3d38743d,1,0.0,41
34aeb55c3d38743d,2,0.0,41
34aeb55c3d38743d,3,0.0,41
34aeb55c3d38743d,4,0.0,41
448bcef6de9db23e,0,1.0,41
448bcef6de9db23e,1,1.0,41
448bcef6de9db23e,2,1.0,41
448bcef6de9db23e,3,1.0,41
448bcef6de9db23e,4,1.0,41
59a7eb8059280265,0,1.0,41
59a7eb8059280265,1,0.5,41
59a7eb8059280265,2,0.5,41
59a7eb8059280265,3,0.5,41
59a7eb8059280265,4,0.5,41
5b1e40303130495f,0,1.0,41
5b1e40303130495f,1,1.0,41
5b1e40303130495f,2,0.0,41
5b1e40303130495f,3,0.0,41
5b1e40303130495f,4,0.0,41
5b25e41614561248,0,1.0,41
5b25e41614561248,1,0.5,41
5b25e41614561248,2,0.5,41
5b25e41614561248,3,0.5,41
5b25e41614561248,4,0.5,41
68680cb73b80a0bb,0,1.0,41
68680cb73b80a0bb,1,1.0,41
68680cb73b80a0bb,2,1.0,41
68680cb73b80a0bb,3,1.0,41
68680cb73b80a0bb,4,1.0,41
6b9d075603ed56be,0,1.0,41
6b9d075603ed56be,1,0.5,41
6b9d075603ed56be,2,0.5,41
6b9d075603ed56be,3,0.5,41
6b9d075603ed56be,4,0.5,41
7ce9bcb9120bf9d7,0,1.0,41
7ce9bcb9120bf9d7,1,0.5,41
7ce9bcb9120bf9d7,2,0.5,41
7ce9bcb9120bf9d7,3,0.5,41
7ce9bcb9120bf9d7,4,0.5,41
92ce8c7bcb269148,0,1.0,41
92ce8c7bcb269148,1,0.0,41
92ce8c7bcb269148,2,0.0,41
92ce8c7bcb269148,3,0.0,41
92ce8c7bcb269148,4,0.0,41
94b6ac832ea1d42c,0,1.0,41
94b6ac832ea1d42c,1,1.0,41
94b6ac832ea1d42c,2,1.0,41
94b6ac832ea1d42c,3,1.0,41
94b6ac832ea1d42c,4,1.0,41
a2db31cf44c5d0bb,0,1.0,41
a2db31cf44c5d0bb,1,0.0,41
a2db31cf44c5d0bb,2,0.0,41
a2db31cf44c5d0bb,3,0.0,41
a2db31cf44c5d0bb,4,0.0,41
b34cfb3dca3fcd92,0,1.0,41
b34cfb3dca3fcd92,1,0.5,41
b34cfb3dca3fcd92,2,0.5,41
b34cfb3dca3fcd92,3,0.5,41
b34cfb3dca3fcd92,4,0.5,41
ba713f992760a275,0,1.0,41
ba713f992760a275,1,0.0,41
ba713f992760a275,2,0.0,41
ba713f992760a275,3,0.0,41
ba713f992760a275,4,0.0,41
c5b5bde41579f813,0,1.0,41
c5b5bde41579f813,1,0.0,41
c5b5bde41579f813,2,0.0,41
c5b5bde41579f813,3,0.0,41
c5b5bde41579f813,4,0.0,41
d2e603c10f1a2256,0,1.0,41
d2e603c10f1a2256,1,1.0,41
d2e603c10f1a2256,2,1.0,41
d2e603c10f1a2256,3,1.0,41
d2e603c10f1a2256,4,1.0,41
d9433ab1ef0a2903,0,1.0,41
d9433ab1ef0a2903,1,0.5,41
d9433ab1ef0a2903,2,0.5,41
d9433ab1ef0a2903,3,0.5,41
d9433ab1ef0a2903,4,0.5,41
f650428f496f830f,0,1.0,41
f650428f496f830f,1,0.0,41
f650428f496f830f,2,0.0,41
f650428f496f830f,3,0.0,41
f650428f496f830f,4,0.0,41
f8dfe97ae400c291,0,1.0,41
f8dfe97ae400c291,1,0.5,41
f8dfe97ae400c291,2,0.5,41
f8dfe97ae400c291,3,0.5,41
f8dfe97ae400c291,4,0.5,41
f97fe8edc7a7f210,0,1.0,41
f97fe8edc7a7f210,1,0.5,41
f97fe8edc7a7f210,2,0.5,41
f97fe8edc7a7f210,3,0.5,41
f97fe8edc7a7f210,4,0.5,41
fc4a4cd5ce73d21e,0,1.0,41
fc4a4cd5ce73d21e,1,0.5,41
fc4a4cd5ce73d21e,2,0.5,41
fc4a4cd5ce73d21e,3,0.5,41
fc4a4cd5ce73d21e,4,0.5,41
ffa41687be23a52f,0,1.0,41
ffa41687be23a52f,1,0.0,41
ffa41687be23a52f,2,0.0,41
ffa41687be23a52f,3,0.0,41
ffa41687be23a52f,4,0.0,41
0e3c5b91c7654c4b,0,1.0,40
0e3c5b91c7654c4b,1,0.0,40
0e3c5b91c7654c4b,2,0.0,40
0e3c5b91c7654c4b,3,0.0,40
0e3c5b91c7654c4b,4,0.0,40
119799a7fdaed7ba,0,1.0,40
119799a7fdaed7ba,1,0.5,40
119799a7fdaed7ba,2,0.5,40
119799a7fdaed7ba,3,0.5,40
119799a7fdaed7ba,4,0.5,40
13bd445287a0c106,0,1.0,40
13bd445287a0c106,1,0.0,40
13bd445287a0c106,2,0.0,40
13bd445287a0c106,3,0.0,40
13bd445287a0c106,4,0.0,40
16f6f3c2fee174e0,0,1.0,40
16f6f3c2fee174e0,1,1.0,40
16f6f3c2fee174e0,2,0.0,40
16f6f3c2fee174e0,3,0.0,40
16f6f3c2fee174e0,4,0.0,40
17effc0a335b0f0c,0,1.0,40
17effc0a335b0f0c,1,0.0,40
17effc0a335b0f0c,2,0.0,40
17effc0a335b0f0c,3,0.0,40
17effc0a335b0f0c,4,0.0,40
272709d97d70f87a,0,1.0,40
272709d97d70f87a,1,0.5,40
272709d97d70f87a,2,0.5,40
272709d97d70f87a,3,0.5,40
272709d97d70f87a,4,0.5,40
293d1b42c638d321,0,1.0,40
293d1b42c638d321,1,0.5,40
293d1b42c638d321,2,0.5,40
293d1b42c638d321,3,0.5,40
293d1b42c638d321,4,0.5,40
2e24d3ebbfd39352,0,1.0,40
2e24d3ebbfd39352,1,0.0,40
2e24d3ebbfd39352,2,0.0,40
2e24d3ebbfd39352,3,0.0,40
2e24d3ebbfd39352,4,0.0,40
3813d280edd1aea9,0,1.0,40
3813d280edd1aea9,1,1.0,40
3813d280edd1aea9,2,0.0,40
3813d280edd1aea9,3,0.0,40
3813d280edd1aea9,4,0.0,40
40af71eeca99721f,0,1.0,40
40af71eeca99721f,1,1.0,40
40af71eeca99721f,2,1.0,40
40af71eeca99721f,3,1.0,40
40af71eeca99721f,4,1.0,40
49f60e64ec11094c,0,1.0,40
49f60e64ec11094c,1,0.0,40
49f60e64ec11094c,2,0.0,40
49f60e64ec11094c,3,0.0,40
49f60e64ec11094c,4,0.0,40
5fd2125dc7ee12cf,0,1.0,40
5fd2125dc7ee12cf,1,1.0,40
5fd2125dc7ee12cf,2,0.5,40
5fd2125dc7ee12cf,3,0.5,40
5fd2125dc7ee12cf,4,0.5,40
6b0bff4f691511da,0,1.0,40
6b0bff4f691511da,1,0.0,40
6b0bff4f691511da,2,0.0,40
6b0bff4f691511da,3,0.0,40
6b0bff4f691511da,4,0.0,40
80ab367f5e79b072,0,1.0,40
80ab367f5e79b072,1,1.0,40
80ab367f5e79b072,2,1.0,40
80ab367f5e79b072,3,1.0,40
80ab367f5e79b072,4,1.0,40
8258b89dbb94223f,0,1.0,40
8258b89dbb94223f,1,0.5,40
8258b89dbb94223f,2,0.5,40
8258b89dbb94223f,3,0.5,40
8258b89dbb94223f,4,0.5,40
a0cb2eee4d4e8739,0,1.0,40
a0cb2eee4d4e8739,1,0.0,40
a0cb2eee4d4e8739,2,0.0,40
a0cb2eee4d4e8739,3,0.0,40
a0cb2eee4d4e8739,4,0.0,40
a5e142921d3aaba4,0,1.0,40
a5e142921d3aaba4,1,0.0,40
a5e142921d3aaba4,2,0.0,40
a5e142921d3aaba4,3,0.0,40
a5e142921d3aaba4,4,0.0,40
a71ddb782f6d2be0,0,1.0,40
a71ddb782f6d2be0,1,0.5,40
a71ddb782f6d2be0,2,0.5,40
a71ddb782f6d2be0,3,0.5,40
a71ddb782f6d2be0,4,0.5,40
c009d1ee390ee134,0,1.0,40
c009d1ee390ee134,1,0.0,40
c009d1ee390ee134,2,0.0,40
c009d1ee390ee134,3,0.0,40
